Fecha;count_in;count_out;Fecha_sin_hora;Año;Mes;Dia;Dia_semana;Hora;Minuto
10/09/2024 12:50;55;57;10/09/2024;2024;9;10;Martes;12;50
10/09/2024 12:51;55;57;10/09/2024;2024;9;10;Martes;12;51
10/09/2024 12:55;55;57;10/09/2024;2024;9;10;Martes;12;55
10/09/2024 12:56;55;57;10/09/2024;2024;9;10;Martes;12;56
10/09/2024 13:00;55;60;10/09/2024;2024;9;10;Martes;13;0
10/09/2024 13:01;55;60;10/09/2024;2024;9;10;Martes;13;1
10/09/2024 13:05;55;60;10/09/2024;2024;9;10;Martes;13;5
10/09/2024 13:06;55;60;10/09/2024;2024;9;10;Martes;13;6
10/09/2024 13:11;55;63;10/09/2024;2024;9;10;Martes;13;11
10/09/2024 13:15;55;63;10/09/2024;2024;9;10;Martes;13;15
10/09/2024 13:16;55;63;10/09/2024;2024;9;10;Martes;13;16
10/09/2024 13:20;56;63;10/09/2024;2024;9;10;Martes;13;20
10/09/2024 13:21;56;63;10/09/2024;2024;9;10;Martes;13;21
10/09/2024 13:25;56;63;10/09/2024;2024;9;10;Martes;13;25
10/09/2024 13:26;56;63;10/09/2024;2024;9;10;Martes;13;26
10/09/2024 13:30;56;63;10/09/2024;2024;9;10;Martes;13;30
10/09/2024 13:31;56;63;10/09/2024;2024;9;10;Martes;13;31
10/09/2024 13:36;56;63;10/09/2024;2024;9;10;Martes;13;36
10/09/2024 13:40;56;65;10/09/2024;2024;9;10;Martes;13;40
10/09/2024 13:41;56;65;10/09/2024;2024;9;10;Martes;13;41
10/09/2024 13:45;56;65;10/09/2024;2024;9;10;Martes;13;45
10/09/2024 13:46;56;65;10/09/2024;2024;9;10;Martes;13;46
10/09/2024 13:50;57;65;10/09/2024;2024;9;10;Martes;13;50
10/09/2024 13:51;57;65;10/09/2024;2024;9;10;Martes;13;51
10/09/2024 13:55;59;67;10/09/2024;2024;9;10;Martes;13;55
10/09/2024 13:56;59;67;10/09/2024;2024;9;10;Martes;13;56
10/09/2024 14:00;59;69;10/09/2024;2024;9;10;Martes;14;0
10/09/2024 14:01;59;69;10/09/2024;2024;9;10;Martes;14;1
10/09/2024 14:05;59;69;10/09/2024;2024;9;10;Martes;14;5
10/09/2024 14:06;59;69;10/09/2024;2024;9;10;Martes;14;6
10/09/2024 14:10;59;69;10/09/2024;2024;9;10;Martes;14;10
10/09/2024 14:11;59;69;10/09/2024;2024;9;10;Martes;14;11
10/09/2024 14:15;65;69;10/09/2024;2024;9;10;Martes;14;15
10/09/2024 14:16;65;69;10/09/2024;2024;9;10;Martes;14;16
10/09/2024 14:20;65;69;10/09/2024;2024;9;10;Martes;14;20
10/09/2024 14:21;65;69;10/09/2024;2024;9;10;Martes;14;21
10/09/2024 14:25;65;71;10/09/2024;2024;9;10;Martes;14;25
10/09/2024 14:30;66;71;10/09/2024;2024;9;10;Martes;14;30
10/09/2024 14:31;66;71;10/09/2024;2024;9;10;Martes;14;31
10/09/2024 14:35;66;76;10/09/2024;2024;9;10;Martes;14;35
10/09/2024 14:36;66;76;10/09/2024;2024;9;10;Martes;14;36
10/09/2024 14:40;66;76;10/09/2024;2024;9;10;Martes;14;40
10/09/2024 14:41;66;76;10/09/2024;2024;9;10;Martes;14;41
10/09/2024 14:45;66;77;10/09/2024;2024;9;10;Martes;14;45
10/09/2024 14:46;66;77;10/09/2024;2024;9;10;Martes;14;46
10/09/2024 14:50;66;77;10/09/2024;2024;9;10;Martes;14;50
10/09/2024 14:51;66;77;10/09/2024;2024;9;10;Martes;14;51
10/09/2024 14:55;66;78;10/09/2024;2024;9;10;Martes;14;55
10/09/2024 14:56;66;78;10/09/2024;2024;9;10;Martes;14;56
10/09/2024 15:00;67;78;10/09/2024;2024;9;10;Martes;15;0
10/09/2024 15:01;67;78;10/09/2024;2024;9;10;Martes;15;1
10/09/2024 15:05;70;78;10/09/2024;2024;9;10;Martes;15;5
10/09/2024 15:06;70;78;10/09/2024;2024;9;10;Martes;15;6
10/09/2024 15:10;71;78;10/09/2024;2024;9;10;Martes;15;10
10/09/2024 15:11;71;78;10/09/2024;2024;9;10;Martes;15;11
10/09/2024 15:15;71;82;10/09/2024;2024;9;10;Martes;15;15
10/09/2024 15:16;71;82;10/09/2024;2024;9;10;Martes;15;16
10/09/2024 15:20;71;83;10/09/2024;2024;9;10;Martes;15;20
10/09/2024 15:21;71;83;10/09/2024;2024;9;10;Martes;15;21
10/09/2024 15:25;72;83;10/09/2024;2024;9;10;Martes;15;25
10/09/2024 15:26;72;83;10/09/2024;2024;9;10;Martes;15;26
10/09/2024 15:30;73;83;10/09/2024;2024;9;10;Martes;15;30
10/09/2024 15:31;73;83;10/09/2024;2024;9;10;Martes;15;31
10/09/2024 15:35;73;83;10/09/2024;2024;9;10;Martes;15;35
10/09/2024 15:36;73;83;10/09/2024;2024;9;10;Martes;15;36
10/09/2024 15:40;73;84;10/09/2024;2024;9;10;Martes;15;40
10/09/2024 15:41;73;84;10/09/2024;2024;9;10;Martes;15;41
10/09/2024 15:45;73;84;10/09/2024;2024;9;10;Martes;15;45
10/09/2024 15:46;73;84;10/09/2024;2024;9;10;Martes;15;46
10/09/2024 15:50;73;84;10/09/2024;2024;9;10;Martes;15;50
10/09/2024 15:51;73;84;10/09/2024;2024;9;10;Martes;15;51
10/09/2024 15:55;74;85;10/09/2024;2024;9;10;Martes;15;55
10/09/2024 15:56;74;85;10/09/2024;2024;9;10;Martes;15;56
10/09/2024 16:00;77;86;10/09/2024;2024;9;10;Martes;16;0
10/09/2024 16:01;77;86;10/09/2024;2024;9;10;Martes;16;1
10/09/2024 16:05;77;86;10/09/2024;2024;9;10;Martes;16;5
10/09/2024 16:06;77;86;10/09/2024;2024;9;10;Martes;16;6
10/09/2024 16:10;77;86;10/09/2024;2024;9;10;Martes;16;10
10/09/2024 16:11;77;86;10/09/2024;2024;9;10;Martes;16;11
10/09/2024 16:15;77;86;10/09/2024;2024;9;10;Martes;16;15
10/09/2024 16:16;77;86;10/09/2024;2024;9;10;Martes;16;16
10/09/2024 16:20;77;87;10/09/2024;2024;9;10;Martes;16;20
10/09/2024 16:21;77;87;10/09/2024;2024;9;10;Martes;16;21
10/09/2024 16:25;78;88;10/09/2024;2024;9;10;Martes;16;25
10/09/2024 16:26;78;88;10/09/2024;2024;9;10;Martes;16;26
10/09/2024 16:30;78;88;10/09/2024;2024;9;10;Martes;16;30
10/09/2024 16:31;78;88;10/09/2024;2024;9;10;Martes;16;31
10/09/2024 16:35;78;88;10/09/2024;2024;9;10;Martes;16;35
10/09/2024 16:36;78;88;10/09/2024;2024;9;10;Martes;16;36
10/09/2024 16:40;78;88;10/09/2024;2024;9;10;Martes;16;40
10/09/2024 16:41;78;88;10/09/2024;2024;9;10;Martes;16;41
10/09/2024 16:45;79;88;10/09/2024;2024;9;10;Martes;16;45
10/09/2024 16:46;79;88;10/09/2024;2024;9;10;Martes;16;46
10/09/2024 16:50;79;90;10/09/2024;2024;9;10;Martes;16;50
10/09/2024 16:51;79;90;10/09/2024;2024;9;10;Martes;16;51
10/09/2024 16:55;80;91;10/09/2024;2024;9;10;Martes;16;55
10/09/2024 16:56;80;91;10/09/2024;2024;9;10;Martes;16;56
10/09/2024 17:00;81;91;10/09/2024;2024;9;10;Martes;17;0
10/09/2024 17:01;81;91;10/09/2024;2024;9;10;Martes;17;1
10/09/2024 17:05;82;93;10/09/2024;2024;9;10;Martes;17;5
10/09/2024 17:06;82;93;10/09/2024;2024;9;10;Martes;17;6
10/09/2024 17:10;82;94;10/09/2024;2024;9;10;Martes;17;10
10/09/2024 17:11;82;94;10/09/2024;2024;9;10;Martes;17;11
10/09/2024 17:15;85;95;10/09/2024;2024;9;10;Martes;17;15
10/09/2024 17:16;85;95;10/09/2024;2024;9;10;Martes;17;16
10/09/2024 17:20;86;98;10/09/2024;2024;9;10;Martes;17;20
10/09/2024 17:21;86;98;10/09/2024;2024;9;10;Martes;17;21
10/09/2024 17:25;86;98;10/09/2024;2024;9;10;Martes;17;25
10/09/2024 17:26;86;98;10/09/2024;2024;9;10;Martes;17;26
10/09/2024 17:30;87;98;10/09/2024;2024;9;10;Martes;17;30
10/09/2024 17:31;87;98;10/09/2024;2024;9;10;Martes;17;31
10/09/2024 17:35;88;100;10/09/2024;2024;9;10;Martes;17;35
10/09/2024 17:36;88;100;10/09/2024;2024;9;10;Martes;17;36
10/09/2024 17:40;90;100;10/09/2024;2024;9;10;Martes;17;40
10/09/2024 17:41;90;100;10/09/2024;2024;9;10;Martes;17;41
10/09/2024 17:45;91;100;10/09/2024;2024;9;10;Martes;17;45
10/09/2024 17:46;91;100;10/09/2024;2024;9;10;Martes;17;46
10/09/2024 17:50;91;102;10/09/2024;2024;9;10;Martes;17;50
10/09/2024 17:51;91;102;10/09/2024;2024;9;10;Martes;17;51
10/09/2024 17:55;95;102;10/09/2024;2024;9;10;Martes;17;55
10/09/2024 17:56;95;102;10/09/2024;2024;9;10;Martes;17;56
10/09/2024 18:00;96;102;10/09/2024;2024;9;10;Martes;18;0
10/09/2024 18:01;96;102;10/09/2024;2024;9;10;Martes;18;1
10/09/2024 18:05;97;102;10/09/2024;2024;9;10;Martes;18;5
10/09/2024 18:06;97;102;10/09/2024;2024;9;10;Martes;18;6
10/09/2024 18:10;97;102;10/09/2024;2024;9;10;Martes;18;10
10/09/2024 18:11;97;102;10/09/2024;2024;9;10;Martes;18;11
10/09/2024 18:15;97;103;10/09/2024;2024;9;10;Martes;18;15
10/09/2024 18:16;97;103;10/09/2024;2024;9;10;Martes;18;16
10/09/2024 18:20;97;105;10/09/2024;2024;9;10;Martes;18;20
10/09/2024 18:21;97;105;10/09/2024;2024;9;10;Martes;18;21
10/09/2024 18:25;97;105;10/09/2024;2024;9;10;Martes;18;25
10/09/2024 18:26;97;105;10/09/2024;2024;9;10;Martes;18;26
10/09/2024 18:30;97;105;10/09/2024;2024;9;10;Martes;18;30
10/09/2024 18:31;97;105;10/09/2024;2024;9;10;Martes;18;31
10/09/2024 18:35;97;105;10/09/2024;2024;9;10;Martes;18;35
10/09/2024 18:36;97;105;10/09/2024;2024;9;10;Martes;18;36
10/09/2024 18:40;97;108;10/09/2024;2024;9;10;Martes;18;40
10/09/2024 18:41;97;108;10/09/2024;2024;9;10;Martes;18;41
10/09/2024 18:45;97;110;10/09/2024;2024;9;10;Martes;18;45
10/09/2024 18:46;97;110;10/09/2024;2024;9;10;Martes;18;46
10/09/2024 18:50;97;110;10/09/2024;2024;9;10;Martes;18;50
10/09/2024 18:51;97;110;10/09/2024;2024;9;10;Martes;18;51
10/09/2024 18:55;97;110;10/09/2024;2024;9;10;Martes;18;55
10/09/2024 18:56;97;110;10/09/2024;2024;9;10;Martes;18;56
10/09/2024 19:00;97;110;10/09/2024;2024;9;10;Martes;19;0
10/09/2024 19:01;97;110;10/09/2024;2024;9;10;Martes;19;1
10/09/2024 19:05;97;112;10/09/2024;2024;9;10;Martes;19;5
10/09/2024 19:06;97;112;10/09/2024;2024;9;10;Martes;19;6
10/09/2024 19:10;97;112;10/09/2024;2024;9;10;Martes;19;10
10/09/2024 19:11;97;112;10/09/2024;2024;9;10;Martes;19;11
10/09/2024 19:15;97;112;10/09/2024;2024;9;10;Martes;19;15
10/09/2024 19:16;97;112;10/09/2024;2024;9;10;Martes;19;16
10/09/2024 19:20;98;113;10/09/2024;2024;9;10;Martes;19;20
10/09/2024 19:21;98;113;10/09/2024;2024;9;10;Martes;19;21
10/09/2024 19:25;98;113;10/09/2024;2024;9;10;Martes;19;25
10/09/2024 19:26;98;113;10/09/2024;2024;9;10;Martes;19;26
10/09/2024 19:30;98;113;10/09/2024;2024;9;10;Martes;19;30
10/09/2024 19:31;98;113;10/09/2024;2024;9;10;Martes;19;31
10/09/2024 19:35;98;113;10/09/2024;2024;9;10;Martes;19;35
10/09/2024 19:36;98;113;10/09/2024;2024;9;10;Martes;19;36
10/09/2024 19:40;98;113;10/09/2024;2024;9;10;Martes;19;40
10/09/2024 19:41;98;113;10/09/2024;2024;9;10;Martes;19;41
10/09/2024 19:45;98;113;10/09/2024;2024;9;10;Martes;19;45
10/09/2024 19:46;98;113;10/09/2024;2024;9;10;Martes;19;46
10/09/2024 19:50;98;113;10/09/2024;2024;9;10;Martes;19;50
10/09/2024 19:51;98;113;10/09/2024;2024;9;10;Martes;19;51
10/09/2024 19:55;98;113;10/09/2024;2024;9;10;Martes;19;55
10/09/2024 19:56;98;113;10/09/2024;2024;9;10;Martes;19;56
10/09/2024 20:00;98;113;10/09/2024;2024;9;10;Martes;20;0
10/09/2024 20:01;98;113;10/09/2024;2024;9;10;Martes;20;1
10/09/2024 20:05;98;113;10/09/2024;2024;9;10;Martes;20;5
10/09/2024 20:06;98;113;10/09/2024;2024;9;10;Martes;20;6
10/09/2024 20:10;98;113;10/09/2024;2024;9;10;Martes;20;10
10/09/2024 20:11;98;113;10/09/2024;2024;9;10;Martes;20;11
10/09/2024 20:15;98;113;10/09/2024;2024;9;10;Martes;20;15
10/09/2024 20:16;98;113;10/09/2024;2024;9;10;Martes;20;16
10/09/2024 20:20;98;113;10/09/2024;2024;9;10;Martes;20;20
10/09/2024 20:21;98;113;10/09/2024;2024;9;10;Martes;20;21
10/09/2024 20:25;98;113;10/09/2024;2024;9;10;Martes;20;25
10/09/2024 20:26;98;113;10/09/2024;2024;9;10;Martes;20;26
10/09/2024 20:30;98;113;10/09/2024;2024;9;10;Martes;20;30
10/09/2024 20:31;98;113;10/09/2024;2024;9;10;Martes;20;31
10/09/2024 20:35;98;113;10/09/2024;2024;9;10;Martes;20;35
10/09/2024 20:36;98;113;10/09/2024;2024;9;10;Martes;20;36
10/09/2024 20:40;98;113;10/09/2024;2024;9;10;Martes;20;40
10/09/2024 20:41;98;113;10/09/2024;2024;9;10;Martes;20;41
10/09/2024 20:46;98;113;10/09/2024;2024;9;10;Martes;20;46
10/09/2024 20:50;98;113;10/09/2024;2024;9;10;Martes;20;50
10/09/2024 20:51;98;113;10/09/2024;2024;9;10;Martes;20;51
10/09/2024 20:55;98;113;10/09/2024;2024;9;10;Martes;20;55
10/09/2024 20:56;98;113;10/09/2024;2024;9;10;Martes;20;56
10/09/2024 21:00;0;0;10/09/2024;2024;9;10;Martes;21;0
10/09/2024 21:05;0;0;10/09/2024;2024;9;10;Martes;21;5
10/09/2024 21:06;0;0;10/09/2024;2024;9;10;Martes;21;6
10/09/2024 21:10;0;0;10/09/2024;2024;9;10;Martes;21;10
10/09/2024 21:11;0;0;10/09/2024;2024;9;10;Martes;21;11
10/09/2024 21:15;0;0;10/09/2024;2024;9;10;Martes;21;15
10/09/2024 21:16;0;0;10/09/2024;2024;9;10;Martes;21;16
10/09/2024 21:20;0;0;10/09/2024;2024;9;10;Martes;21;20
10/09/2024 21:21;0;0;10/09/2024;2024;9;10;Martes;21;21
10/09/2024 21:25;0;0;10/09/2024;2024;9;10;Martes;21;25
10/09/2024 21:30;0;0;10/09/2024;2024;9;10;Martes;21;30
10/09/2024 21:35;0;0;10/09/2024;2024;9;10;Martes;21;35
10/09/2024 21:36;0;0;10/09/2024;2024;9;10;Martes;21;36
10/09/2024 21:40;0;0;10/09/2024;2024;9;10;Martes;21;40
10/09/2024 21:45;0;0;10/09/2024;2024;9;10;Martes;21;45
10/09/2024 21:46;0;0;10/09/2024;2024;9;10;Martes;21;46
10/09/2024 21:50;0;0;10/09/2024;2024;9;10;Martes;21;50
10/09/2024 21:51;0;0;10/09/2024;2024;9;10;Martes;21;51
10/09/2024 21:55;0;0;10/09/2024;2024;9;10;Martes;21;55
10/09/2024 21:56;0;0;10/09/2024;2024;9;10;Martes;21;56
10/09/2024 22:00;0;0;10/09/2024;2024;9;10;Martes;22;0
10/09/2024 22:05;0;0;10/09/2024;2024;9;10;Martes;22;5
10/09/2024 22:06;0;0;10/09/2024;2024;9;10;Martes;22;6
10/09/2024 22:10;0;0;10/09/2024;2024;9;10;Martes;22;10
10/09/2024 22:15;0;0;10/09/2024;2024;9;10;Martes;22;15
10/09/2024 22:20;0;0;10/09/2024;2024;9;10;Martes;22;20
10/09/2024 22:25;0;0;10/09/2024;2024;9;10;Martes;22;25
10/09/2024 22:30;0;0;10/09/2024;2024;9;10;Martes;22;30
10/09/2024 22:31;0;0;10/09/2024;2024;9;10;Martes;22;31
10/09/2024 22:35;0;0;10/09/2024;2024;9;10;Martes;22;35
10/09/2024 22:36;0;0;10/09/2024;2024;9;10;Martes;22;36
10/09/2024 22:40;0;0;10/09/2024;2024;9;10;Martes;22;40
10/09/2024 22:41;0;0;10/09/2024;2024;9;10;Martes;22;41
10/09/2024 22:45;0;0;10/09/2024;2024;9;10;Martes;22;45
10/09/2024 22:50;0;0;10/09/2024;2024;9;10;Martes;22;50
10/09/2024 22:55;0;0;10/09/2024;2024;9;10;Martes;22;55
10/09/2024 22:56;0;0;10/09/2024;2024;9;10;Martes;22;56
10/09/2024 23:00;0;0;10/09/2024;2024;9;10;Martes;23;0
10/09/2024 23:05;0;0;10/09/2024;2024;9;10;Martes;23;5
10/09/2024 23:10;0;0;10/09/2024;2024;9;10;Martes;23;10
10/09/2024 23:15;0;0;10/09/2024;2024;9;10;Martes;23;15
10/09/2024 23:16;0;0;10/09/2024;2024;9;10;Martes;23;16
10/09/2024 23:20;0;0;10/09/2024;2024;9;10;Martes;23;20
10/09/2024 23:25;0;0;10/09/2024;2024;9;10;Martes;23;25
10/09/2024 23:26;0;0;10/09/2024;2024;9;10;Martes;23;26
10/09/2024 23:30;0;0;10/09/2024;2024;9;10;Martes;23;30
10/09/2024 23:35;0;0;10/09/2024;2024;9;10;Martes;23;35
10/09/2024 23:40;0;0;10/09/2024;2024;9;10;Martes;23;40
10/09/2024 23:45;0;0;10/09/2024;2024;9;10;Martes;23;45
10/09/2024 23:46;0;0;10/09/2024;2024;9;10;Martes;23;46
10/09/2024 23:50;0;0;10/09/2024;2024;9;10;Martes;23;50
10/09/2024 23:51;0;0;10/09/2024;2024;9;10;Martes;23;51
10/09/2024 23:55;0;0;10/09/2024;2024;9;10;Martes;23;55
10/09/2024 23:56;0;0;10/09/2024;2024;9;10;Martes;23;56
11/09/2024 0:00;0;0;11/09/2024;2024;9;11;Miércoles;0;0
11/09/2024 0:01;0;0;11/09/2024;2024;9;11;Miércoles;0;1
11/09/2024 0:05;0;0;11/09/2024;2024;9;11;Miércoles;0;5
11/09/2024 0:06;0;0;11/09/2024;2024;9;11;Miércoles;0;6
11/09/2024 0:10;0;0;11/09/2024;2024;9;11;Miércoles;0;10
11/09/2024 0:11;0;0;11/09/2024;2024;9;11;Miércoles;0;11
11/09/2024 0:15;0;0;11/09/2024;2024;9;11;Miércoles;0;15
11/09/2024 0:16;0;0;11/09/2024;2024;9;11;Miércoles;0;16
11/09/2024 0:20;0;0;11/09/2024;2024;9;11;Miércoles;0;20
11/09/2024 0:21;0;0;11/09/2024;2024;9;11;Miércoles;0;21
11/09/2024 0:25;0;0;11/09/2024;2024;9;11;Miércoles;0;25
11/09/2024 0:26;0;0;11/09/2024;2024;9;11;Miércoles;0;26
11/09/2024 0:30;0;0;11/09/2024;2024;9;11;Miércoles;0;30
11/09/2024 0:35;0;0;11/09/2024;2024;9;11;Miércoles;0;35
11/09/2024 0:36;0;0;11/09/2024;2024;9;11;Miércoles;0;36
11/09/2024 0:40;0;0;11/09/2024;2024;9;11;Miércoles;0;40
11/09/2024 0:45;0;0;11/09/2024;2024;9;11;Miércoles;0;45
11/09/2024 0:46;0;0;11/09/2024;2024;9;11;Miércoles;0;46
11/09/2024 0:50;0;0;11/09/2024;2024;9;11;Miércoles;0;50
11/09/2024 0:55;0;0;11/09/2024;2024;9;11;Miércoles;0;55
11/09/2024 1:00;1;0;11/09/2024;2024;9;11;Miércoles;1;0
11/09/2024 1:05;1;0;11/09/2024;2024;9;11;Miércoles;1;5
11/09/2024 1:06;1;0;11/09/2024;2024;9;11;Miércoles;1;6
11/09/2024 1:10;1;0;11/09/2024;2024;9;11;Miércoles;1;10
11/09/2024 1:11;1;0;11/09/2024;2024;9;11;Miércoles;1;11
11/09/2024 1:15;1;0;11/09/2024;2024;9;11;Miércoles;1;15
11/09/2024 1:16;1;0;11/09/2024;2024;9;11;Miércoles;1;16
11/09/2024 1:20;1;0;11/09/2024;2024;9;11;Miércoles;1;20
11/09/2024 1:25;1;0;11/09/2024;2024;9;11;Miércoles;1;25
11/09/2024 1:26;1;0;11/09/2024;2024;9;11;Miércoles;1;26
11/09/2024 1:30;1;0;11/09/2024;2024;9;11;Miércoles;1;30
11/09/2024 1:31;1;0;11/09/2024;2024;9;11;Miércoles;1;31
11/09/2024 1:35;1;0;11/09/2024;2024;9;11;Miércoles;1;35
11/09/2024 1:36;1;0;11/09/2024;2024;9;11;Miércoles;1;36
11/09/2024 1:40;1;0;11/09/2024;2024;9;11;Miércoles;1;40
11/09/2024 1:45;1;0;11/09/2024;2024;9;11;Miércoles;1;45
11/09/2024 1:46;1;0;11/09/2024;2024;9;11;Miércoles;1;46
11/09/2024 1:50;1;0;11/09/2024;2024;9;11;Miércoles;1;50
11/09/2024 1:51;1;0;11/09/2024;2024;9;11;Miércoles;1;51
11/09/2024 1:55;1;0;11/09/2024;2024;9;11;Miércoles;1;55
11/09/2024 2:00;1;0;11/09/2024;2024;9;11;Miércoles;2;0
11/09/2024 2:01;1;0;11/09/2024;2024;9;11;Miércoles;2;1
11/09/2024 2:05;1;0;11/09/2024;2024;9;11;Miércoles;2;5
11/09/2024 2:06;1;0;11/09/2024;2024;9;11;Miércoles;2;6
11/09/2024 2:10;1;0;11/09/2024;2024;9;11;Miércoles;2;10
11/09/2024 2:11;1;0;11/09/2024;2024;9;11;Miércoles;2;11
11/09/2024 2:15;1;0;11/09/2024;2024;9;11;Miércoles;2;15
11/09/2024 2:16;1;0;11/09/2024;2024;9;11;Miércoles;2;16
11/09/2024 2:20;1;0;11/09/2024;2024;9;11;Miércoles;2;20
11/09/2024 2:21;1;0;11/09/2024;2024;9;11;Miércoles;2;21
11/09/2024 2:25;1;0;11/09/2024;2024;9;11;Miércoles;2;25
11/09/2024 2:26;1;0;11/09/2024;2024;9;11;Miércoles;2;26
11/09/2024 2:30;1;0;11/09/2024;2024;9;11;Miércoles;2;30
11/09/2024 2:31;1;0;11/09/2024;2024;9;11;Miércoles;2;31
11/09/2024 2:35;1;0;11/09/2024;2024;9;11;Miércoles;2;35
11/09/2024 2:36;1;0;11/09/2024;2024;9;11;Miércoles;2;36
11/09/2024 2:40;1;0;11/09/2024;2024;9;11;Miércoles;2;40
11/09/2024 2:41;1;0;11/09/2024;2024;9;11;Miércoles;2;41
11/09/2024 2:46;1;0;11/09/2024;2024;9;11;Miércoles;2;46
11/09/2024 2:50;1;0;11/09/2024;2024;9;11;Miércoles;2;50
11/09/2024 2:51;1;0;11/09/2024;2024;9;11;Miércoles;2;51
11/09/2024 2:55;1;0;11/09/2024;2024;9;11;Miércoles;2;55
11/09/2024 2:56;1;0;11/09/2024;2024;9;11;Miércoles;2;56
11/09/2024 3:00;1;0;11/09/2024;2024;9;11;Miércoles;3;0
11/09/2024 3:01;1;0;11/09/2024;2024;9;11;Miércoles;3;1
11/09/2024 3:05;1;0;11/09/2024;2024;9;11;Miércoles;3;5
11/09/2024 3:06;1;0;11/09/2024;2024;9;11;Miércoles;3;6
11/09/2024 3:10;1;0;11/09/2024;2024;9;11;Miércoles;3;10
11/09/2024 3:11;1;0;11/09/2024;2024;9;11;Miércoles;3;11
11/09/2024 3:15;1;0;11/09/2024;2024;9;11;Miércoles;3;15
11/09/2024 3:16;1;0;11/09/2024;2024;9;11;Miércoles;3;16
11/09/2024 3:20;1;0;11/09/2024;2024;9;11;Miércoles;3;20
11/09/2024 3:21;1;0;11/09/2024;2024;9;11;Miércoles;3;21
11/09/2024 3:25;1;0;11/09/2024;2024;9;11;Miércoles;3;25
11/09/2024 3:26;1;0;11/09/2024;2024;9;11;Miércoles;3;26
11/09/2024 3:30;1;0;11/09/2024;2024;9;11;Miércoles;3;30
11/09/2024 3:31;1;0;11/09/2024;2024;9;11;Miércoles;3;31
11/09/2024 3:35;1;0;11/09/2024;2024;9;11;Miércoles;3;35
11/09/2024 3:36;1;0;11/09/2024;2024;9;11;Miércoles;3;36
11/09/2024 3:40;1;0;11/09/2024;2024;9;11;Miércoles;3;40
11/09/2024 3:41;1;0;11/09/2024;2024;9;11;Miércoles;3;41
11/09/2024 3:45;1;0;11/09/2024;2024;9;11;Miércoles;3;45
11/09/2024 3:46;1;0;11/09/2024;2024;9;11;Miércoles;3;46
11/09/2024 3:50;1;0;11/09/2024;2024;9;11;Miércoles;3;50
11/09/2024 3:51;1;0;11/09/2024;2024;9;11;Miércoles;3;51
11/09/2024 3:55;1;0;11/09/2024;2024;9;11;Miércoles;3;55
11/09/2024 3:56;1;0;11/09/2024;2024;9;11;Miércoles;3;56
11/09/2024 4:00;1;0;11/09/2024;2024;9;11;Miércoles;4;0
11/09/2024 4:01;1;0;11/09/2024;2024;9;11;Miércoles;4;1
11/09/2024 4:05;1;0;11/09/2024;2024;9;11;Miércoles;4;5
11/09/2024 4:06;1;0;11/09/2024;2024;9;11;Miércoles;4;6
11/09/2024 4:10;1;0;11/09/2024;2024;9;11;Miércoles;4;10
11/09/2024 4:11;1;0;11/09/2024;2024;9;11;Miércoles;4;11
11/09/2024 4:15;1;0;11/09/2024;2024;9;11;Miércoles;4;15
11/09/2024 4:16;1;0;11/09/2024;2024;9;11;Miércoles;4;16
11/09/2024 4:20;1;0;11/09/2024;2024;9;11;Miércoles;4;20
11/09/2024 4:21;1;0;11/09/2024;2024;9;11;Miércoles;4;21
11/09/2024 4:25;1;0;11/09/2024;2024;9;11;Miércoles;4;25
11/09/2024 4:26;1;0;11/09/2024;2024;9;11;Miércoles;4;26
11/09/2024 4:30;1;0;11/09/2024;2024;9;11;Miércoles;4;30
11/09/2024 4:31;1;0;11/09/2024;2024;9;11;Miércoles;4;31
11/09/2024 4:35;1;0;11/09/2024;2024;9;11;Miércoles;4;35
11/09/2024 4:36;1;0;11/09/2024;2024;9;11;Miércoles;4;36
11/09/2024 4:40;1;0;11/09/2024;2024;9;11;Miércoles;4;40
11/09/2024 4:41;1;0;11/09/2024;2024;9;11;Miércoles;4;41
11/09/2024 4:45;1;0;11/09/2024;2024;9;11;Miércoles;4;45
11/09/2024 4:46;1;0;11/09/2024;2024;9;11;Miércoles;4;46
11/09/2024 4:50;1;0;11/09/2024;2024;9;11;Miércoles;4;50
11/09/2024 4:51;1;0;11/09/2024;2024;9;11;Miércoles;4;51
11/09/2024 4:55;1;0;11/09/2024;2024;9;11;Miércoles;4;55
11/09/2024 4:56;1;0;11/09/2024;2024;9;11;Miércoles;4;56
11/09/2024 5:00;1;0;11/09/2024;2024;9;11;Miércoles;5;0
11/09/2024 5:01;1;0;11/09/2024;2024;9;11;Miércoles;5;1
11/09/2024 5:05;1;0;11/09/2024;2024;9;11;Miércoles;5;5
11/09/2024 5:06;1;0;11/09/2024;2024;9;11;Miércoles;5;6
11/09/2024 5:10;1;0;11/09/2024;2024;9;11;Miércoles;5;10
11/09/2024 5:11;1;0;11/09/2024;2024;9;11;Miércoles;5;11
11/09/2024 5:15;2;0;11/09/2024;2024;9;11;Miércoles;5;15
11/09/2024 5:16;2;0;11/09/2024;2024;9;11;Miércoles;5;16
11/09/2024 5:20;2;0;11/09/2024;2024;9;11;Miércoles;5;20
11/09/2024 5:21;2;0;11/09/2024;2024;9;11;Miércoles;5;21
11/09/2024 5:25;2;0;11/09/2024;2024;9;11;Miércoles;5;25
11/09/2024 5:26;2;0;11/09/2024;2024;9;11;Miércoles;5;26
11/09/2024 5:30;2;0;11/09/2024;2024;9;11;Miércoles;5;30
