Estación;Fecha Toma;Cod. Parámetro;Nom. Parámetro;Unidades;Valor numérico;Valor texto;Coord. X;Coord. Y;Cod Masa;Nombre Masa;Municipio;Provincia;UH Geo;UH Geo Nombre;Acuifero;Profundidad;Nombre C.A
CA0748001;02/06/2020;CLORDANOCIS;CIS-CLORDANO;µg/L;0;< 0,00025;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CLORDANOTR;TRANS-CLORDANO;µg/L;0;< 0,00025;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CLOROFENVINFOS;Clorfenvinfos;µg/L;0;< 0,0100;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CLOROPIRIFOS;Clorpirifos;µg/L;0;< 0,0050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CLORPIRIPME;CLOROPIRIFOS-METIL;µg/L;0;< 0,0100;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CLTO2;4-CLOROTOLUENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CLTOL;2-CLOROTOLUENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CN;CIANUROS TOTALES;µg/L CN;0;<10;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;COND20SITU;Conductividad de campo (medida in situ);µS/cm;14090;1409;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CR;CROMO;µg/L Cr;0;< 5,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;CU;COBRE;µg/L Cu;97;0,97;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DCB-M;1,3-diclorobenceno (m-diclorobenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DCB-P;1,4-diclorobenceno (p-diclorobenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DCE;1,2-dicloroetano (EDC, cloruro de etileno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DCV;DICLORVOS;µg/L;0;< 0,0006;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DDDPP;P,P'-DDD;µg/L;0;< 0,00050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DDEPP;P,P'-DDE;µg/L;0;< 0,00025;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DDTOP;O,P'-DDT;µg/L;0;< 0,00050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DDTPP;P,P'-DDT;µg/L;0;< 0,00025;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DIAZINON;DIAZINON;µg/L;0;< 0,0100;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DICLETE-CIS;CIS-1,2-DICLOROETENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DICOFOL;DICOFOL (P,P'-DICOFOL);µg/L;0;< 0,00039;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DIELDRIN;Dieldrin;µg/L;0;< 0,00015;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DIURON;DIURON;µg/L;0;< 0,050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;DQO;DQO o Demanda Química de Oxígeno;mg/L O2;0;< 15;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ENDOS;ENDOSULFAN (SUMA ISOMEROS ALFA+BETA);µg/L;0;< 0,00005;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ENDOSULFAN;ALFA-ENDOSULFAN;µg/L;0;< 0,00005;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ENDOSULFAN-BETA;BETA-ENDOSULFAN;µg/L;0;< 0,00005;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ENDRIN;ENDRINA;µg/L;0;< 0,00150;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ENDRINCE;Endrin cetona;µg/L;0;< 0,00025;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ETBENCENO;Etilbenceno;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ETPARATION;Paration (paration etilo);µg/L;0;< 0,0100;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;F;Fluoruros;µg/L;3000;300;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;FE;HIERRO;µg/L;0;< 50;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;FENCLORFOS;FENCLORFOS;µg/L;0;< 0,0100;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;FONO;FONOFOS;µg/L;0;< 0,0100;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;HCB;Hexaclorobenceno (HCB, Perclorobenceno);µg/L;0;< 0,00250;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;HCBD;Hexaclorobutadieno (HCBD, Hexacloro-1,3-Butadieno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;HCHALFA;ALFA-HCH;µg/L;0;< 0,00005;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;HCHBETA;BETA-HCH;µg/L;0;< 0,00015;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;HCHDELTA;DELTA-HCH;µg/L;0;< 0,00015;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;HEPTACL;Heptacloro;µg/L;0;< 0,00005;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;HEPTACLEPO;EPOXIDO DE HEPTACLORO;µg/L;0;< 0,00005;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;HG;MERCURIO;µg/L Hg;0;< 0,045;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ISODRIN;Isodrin;µg/L;0;< 0,00010;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ISOPROPB;Isopropilbenceno (cumeno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ISOPROPILTO;4-ISOPROPILTOLUENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;ISOPROTURON;Isoproturón;µg/L;0;< 0,050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;K;POTASIO;mg/L K;110;11;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;LIND;GAMMA-HCH (LINDANO);µg/L;0;< 0,00025;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;MCB;Clorobenceno (monoclorobenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;METOLACLORO;Metolacloro;µg/L;0;< 0,01000;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;METOXICLORO;Metoxicloro;µg/L;0;< 0,00025;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;METRIBUZINA;METRIBUZINA;µg/L;0;< 0,050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;MG;MAGNESIO;mg/L Mg;280;28;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;MN;MANGANESO;µg/L Mn;0;< 5,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;;SODIO;mg/L Na;2050;> 200 (205)*;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;NAFTALENO;Naftaleno (naftalina);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;N-BUB;N-BUTILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;NH4;AMONIO;mg/L NH4;23;2,3;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;NI;NIQUEL;µg/L Ni;0;< 0,80;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;NO2;Nitritos;mg/L NO2;38;0,038;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;NO3;Nitratos;mg/L NO3;512;51,2;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;N-PROPILB;N-PROPILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;NTOTAL;Nitrógeno total;mg/L N;95;9,5;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;O2 DTO;Oxigeno disuelto de campo (medida in situ);mg/L O2;685;6,85;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;O-DICLORO;1,2-diclorobenceno (o-diclorobenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;PAHEST;Estireno (etenilbenceno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;PB;PLOMO;µg/L Pb;0;< 0,30;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;PER;Tetracloroetileno (PER, Percloroetileno);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;PHSITU;pH de campo (medida in situ);udpH;69;6,90 (22.1ºC);705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;PO4;Fosfatos;mg/L PO4;0;< 0,04;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;PTOTAL;FOSFORO TOTAL;mg/L P;0;< 0,050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;QUI;Quinoxifeno;µg/L;0;< 0,00200;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SATINSI;Porcentaje de saturación de oxígeno disuelto de campo (medido in situ);% O2;798;79,8;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;S-DDD-DDT;Suma p,p´-DDD + o,p´-DDT;µg/L;0;< 0,00050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SE;SELENIO;µg/L Se;18;1,8;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SECBUTB;SEC-BUTILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SIMAZINA;Simazina;µg/L;0;< 0,050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SUMAXILENO;Xileno (dimetilbenceno) (suma o-, m- y p-xileno);µg/L;0;< 3,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SUMCIPER;CIPERMETRINA (SUMA ISOMEROS ALFA+BETA+TETA+ZETA);µg/L;0;< 0,00008;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SUMDCB;Diclorobenceno (suma isómeros);µg/L;0;< 3,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SUMDDT;DDT TOTAL (SUMA P,P'-DDT+O,P'-DDT+P,P'-DDE+P,P'-DDD);µg/L;0;< 0,00100;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SUMHCH;HEXACLOROCICLOHEXANO (HCH) (SUMA ISOMEROS);µg/L;0;< 0,00060;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SUMTCBEN;"Triclorobenceno (suma isómeros 1,2,3-; 1,2,4- y 1,3,5- TCB)";µg/L;0;< 0,12;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;SUO4;Sulfatos;mg/L SO4;1400;140;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TAGUA;"TEMPERATURA ""IN SITU""";ºC;221;22,1;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TBUTB;TERC-BUTILBENCENO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TCB123;1,2,3-Triclorobenceno;µg/L;0;< 0,040;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TCB124;1,2,4-Triclorobenceno;µg/L;0;< 0,040;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TCB135;1,3,5-Triclorobenceno;µg/L;0;< 0,040;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TCE;1,1,1-TRICLOROETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TERAZ;Terbutilazina;µg/L;0;< 0,050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TERBUTRINA;Terbutrina;µg/L;0;< 0,050;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TETRA;Tetracloruro de carbono (Tetraclorometano, Perclorometano);µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;TETRTRI;Tricloroetileno + Tetracloroetileno (Percloroetileno);µg/L;0;< 2,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;THMBR;DIBROMOMETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;THMBR2CL;Bromodiclorometano;µg/l;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
CA0748001;02/06/2020;THMBRCL;BROMOCLOROMETANO;µg/L;0;< 1,0;705332;4207772;70042;TERCIARIO DE TORREVIEJA;Torrevieja;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;320;Comunidad Valenciana
