Fecha;count_in;count_out;Fecha_sin_hora;Anio;Mes;Dia;Dia_semana;Hora;Minuto
2024-09-10 12:50:00;55;57;2024-09-10;2024;9;10;Martes;12;50
2024-09-10 12:51:00;55;57;2024-09-10;2024;9;10;Martes;12;51
2024-09-10 12:55:00;55;57;2024-09-10;2024;9;10;Martes;12;55
2024-09-10 12:56:00;55;57;2024-09-10;2024;9;10;Martes;12;56
2024-09-10 13:00:00;55;60;2024-09-10;2024;9;10;Martes;13;0
2024-09-10 13:01:00;55;60;2024-09-10;2024;9;10;Martes;13;1
2024-09-10 13:05:00;55;60;2024-09-10;2024;9;10;Martes;13;5
2024-09-10 13:06:00;55;60;2024-09-10;2024;9;10;Martes;13;6
2024-09-10 13:11:00;55;63;2024-09-10;2024;9;10;Martes;13;11
2024-09-10 13:15:00;55;63;2024-09-10;2024;9;10;Martes;13;15
2024-09-10 13:16:00;55;63;2024-09-10;2024;9;10;Martes;13;16
2024-09-10 13:20:00;56;63;2024-09-10;2024;9;10;Martes;13;20
2024-09-10 13:21:00;56;63;2024-09-10;2024;9;10;Martes;13;21
2024-09-10 13:25:00;56;63;2024-09-10;2024;9;10;Martes;13;25
2024-09-10 13:26:00;56;63;2024-09-10;2024;9;10;Martes;13;26
2024-09-10 13:30:00;56;63;2024-09-10;2024;9;10;Martes;13;30
2024-09-10 13:31:00;56;63;2024-09-10;2024;9;10;Martes;13;31
2024-09-10 13:36:00;56;63;2024-09-10;2024;9;10;Martes;13;36
2024-09-10 13:40:00;56;65;2024-09-10;2024;9;10;Martes;13;40
2024-09-10 13:41:00;56;65;2024-09-10;2024;9;10;Martes;13;41
2024-09-10 13:45:00;56;65;2024-09-10;2024;9;10;Martes;13;45
2024-09-10 13:46:00;56;65;2024-09-10;2024;9;10;Martes;13;46
2024-09-10 13:50:00;57;65;2024-09-10;2024;9;10;Martes;13;50
2024-09-10 13:51:00;57;65;2024-09-10;2024;9;10;Martes;13;51
2024-09-10 13:55:00;59;67;2024-09-10;2024;9;10;Martes;13;55
2024-09-10 13:56:00;59;67;2024-09-10;2024;9;10;Martes;13;56
2024-09-10 14:00:00;59;69;2024-09-10;2024;9;10;Martes;14;0
2024-09-10 14:01:00;59;69;2024-09-10;2024;9;10;Martes;14;1
2024-09-10 14:05:00;59;69;2024-09-10;2024;9;10;Martes;14;5
2024-09-10 14:06:00;59;69;2024-09-10;2024;9;10;Martes;14;6
2024-09-10 14:10:00;59;69;2024-09-10;2024;9;10;Martes;14;10
2024-09-10 14:11:00;59;69;2024-09-10;2024;9;10;Martes;14;11
2024-09-10 14:15:00;65;69;2024-09-10;2024;9;10;Martes;14;15
2024-09-10 14:16:00;65;69;2024-09-10;2024;9;10;Martes;14;16
2024-09-10 14:20:00;65;69;2024-09-10;2024;9;10;Martes;14;20
2024-09-10 14:21:00;65;69;2024-09-10;2024;9;10;Martes;14;21
2024-09-10 14:25:00;65;71;2024-09-10;2024;9;10;Martes;14;25
2024-09-10 14:30:00;66;71;2024-09-10;2024;9;10;Martes;14;30
2024-09-10 14:31:00;66;71;2024-09-10;2024;9;10;Martes;14;31
2024-09-10 14:35:00;66;76;2024-09-10;2024;9;10;Martes;14;35
2024-09-10 14:36:00;66;76;2024-09-10;2024;9;10;Martes;14;36
2024-09-10 14:40:00;66;76;2024-09-10;2024;9;10;Martes;14;40
2024-09-10 14:41:00;66;76;2024-09-10;2024;9;10;Martes;14;41
2024-09-10 14:45:00;66;77;2024-09-10;2024;9;10;Martes;14;45
2024-09-10 14:46:00;66;77;2024-09-10;2024;9;10;Martes;14;46
2024-09-10 14:50:00;66;77;2024-09-10;2024;9;10;Martes;14;50
2024-09-10 14:51:00;66;77;2024-09-10;2024;9;10;Martes;14;51
2024-09-10 14:55:00;66;78;2024-09-10;2024;9;10;Martes;14;55
2024-09-10 14:56:00;66;78;2024-09-10;2024;9;10;Martes;14;56
2024-09-10 15:00:00;67;78;2024-09-10;2024;9;10;Martes;15;0
2024-09-10 15:01:00;67;78;2024-09-10;2024;9;10;Martes;15;1
2024-09-10 15:05:00;70;78;2024-09-10;2024;9;10;Martes;15;5
2024-09-10 15:06:00;70;78;2024-09-10;2024;9;10;Martes;15;6
2024-09-10 15:10:00;71;78;2024-09-10;2024;9;10;Martes;15;10
2024-09-10 15:11:00;71;78;2024-09-10;2024;9;10;Martes;15;11
2024-09-10 15:15:00;71;82;2024-09-10;2024;9;10;Martes;15;15
2024-09-10 15:16:00;71;82;2024-09-10;2024;9;10;Martes;15;16
2024-09-10 15:20:00;71;83;2024-09-10;2024;9;10;Martes;15;20
2024-09-10 15:21:00;71;83;2024-09-10;2024;9;10;Martes;15;21
2024-09-10 15:25:00;72;83;2024-09-10;2024;9;10;Martes;15;25
2024-09-10 15:26:00;72;83;2024-09-10;2024;9;10;Martes;15;26
2024-09-10 15:30:00;73;83;2024-09-10;2024;9;10;Martes;15;30
2024-09-10 15:31:00;73;83;2024-09-10;2024;9;10;Martes;15;31
2024-09-10 15:35:00;73;83;2024-09-10;2024;9;10;Martes;15;35
2024-09-10 15:36:00;73;83;2024-09-10;2024;9;10;Martes;15;36
2024-09-10 15:40:00;73;84;2024-09-10;2024;9;10;Martes;15;40
2024-09-10 15:41:00;73;84;2024-09-10;2024;9;10;Martes;15;41
2024-09-10 15:45:00;73;84;2024-09-10;2024;9;10;Martes;15;45
2024-09-10 15:46:00;73;84;2024-09-10;2024;9;10;Martes;15;46
2024-09-10 15:50:00;73;84;2024-09-10;2024;9;10;Martes;15;50
2024-09-10 15:51:00;73;84;2024-09-10;2024;9;10;Martes;15;51
2024-09-10 15:55:00;74;85;2024-09-10;2024;9;10;Martes;15;55
2024-09-10 15:56:00;74;85;2024-09-10;2024;9;10;Martes;15;56
2024-09-10 16:00:00;77;86;2024-09-10;2024;9;10;Martes;16;0
2024-09-10 16:01:00;77;86;2024-09-10;2024;9;10;Martes;16;1
2024-09-10 16:05:00;77;86;2024-09-10;2024;9;10;Martes;16;5
2024-09-10 16:06:00;77;86;2024-09-10;2024;9;10;Martes;16;6
2024-09-10 16:10:00;77;86;2024-09-10;2024;9;10;Martes;16;10
2024-09-10 16:11:00;77;86;2024-09-10;2024;9;10;Martes;16;11
2024-09-10 16:15:00;77;86;2024-09-10;2024;9;10;Martes;16;15
2024-09-10 16:16:00;77;86;2024-09-10;2024;9;10;Martes;16;16
2024-09-10 16:20:00;77;87;2024-09-10;2024;9;10;Martes;16;20
2024-09-10 16:21:00;77;87;2024-09-10;2024;9;10;Martes;16;21
2024-09-10 16:25:00;78;88;2024-09-10;2024;9;10;Martes;16;25
2024-09-10 16:26:00;78;88;2024-09-10;2024;9;10;Martes;16;26
2024-09-10 16:30:00;78;88;2024-09-10;2024;9;10;Martes;16;30
2024-09-10 16:31:00;78;88;2024-09-10;2024;9;10;Martes;16;31
2024-09-10 16:35:00;78;88;2024-09-10;2024;9;10;Martes;16;35
2024-09-10 16:36:00;78;88;2024-09-10;2024;9;10;Martes;16;36
2024-09-10 16:40:00;78;88;2024-09-10;2024;9;10;Martes;16;40
2024-09-10 16:41:00;78;88;2024-09-10;2024;9;10;Martes;16;41
2024-09-10 16:45:00;79;88;2024-09-10;2024;9;10;Martes;16;45
2024-09-10 16:46:00;79;88;2024-09-10;2024;9;10;Martes;16;46
2024-09-10 16:50:00;79;90;2024-09-10;2024;9;10;Martes;16;50
2024-09-10 16:51:00;79;90;2024-09-10;2024;9;10;Martes;16;51
2024-09-10 16:55:00;80;91;2024-09-10;2024;9;10;Martes;16;55
2024-09-10 16:56:00;80;91;2024-09-10;2024;9;10;Martes;16;56
2024-09-10 17:00:00;81;91;2024-09-10;2024;9;10;Martes;17;0
2024-09-10 17:01:00;81;91;2024-09-10;2024;9;10;Martes;17;1
2024-09-10 17:05:00;82;93;2024-09-10;2024;9;10;Martes;17;5
2024-09-10 17:06:00;82;93;2024-09-10;2024;9;10;Martes;17;6
2024-09-10 17:10:00;82;94;2024-09-10;2024;9;10;Martes;17;10
2024-09-10 17:11:00;82;94;2024-09-10;2024;9;10;Martes;17;11
2024-09-10 17:15:00;85;95;2024-09-10;2024;9;10;Martes;17;15
2024-09-10 17:16:00;85;95;2024-09-10;2024;9;10;Martes;17;16
2024-09-10 17:20:00;86;98;2024-09-10;2024;9;10;Martes;17;20
2024-09-10 17:21:00;86;98;2024-09-10;2024;9;10;Martes;17;21
2024-09-10 17:25:00;86;98;2024-09-10;2024;9;10;Martes;17;25
2024-09-10 17:26:00;86;98;2024-09-10;2024;9;10;Martes;17;26
2024-09-10 17:30:00;87;98;2024-09-10;2024;9;10;Martes;17;30
2024-09-10 17:31:00;87;98;2024-09-10;2024;9;10;Martes;17;31
2024-09-10 17:35:00;88;100;2024-09-10;2024;9;10;Martes;17;35
2024-09-10 17:36:00;88;100;2024-09-10;2024;9;10;Martes;17;36
2024-09-10 17:40:00;90;100;2024-09-10;2024;9;10;Martes;17;40
2024-09-10 17:41:00;90;100;2024-09-10;2024;9;10;Martes;17;41
2024-09-10 17:45:00;91;100;2024-09-10;2024;9;10;Martes;17;45
2024-09-10 17:46:00;91;100;2024-09-10;2024;9;10;Martes;17;46
2024-09-10 17:50:00;91;102;2024-09-10;2024;9;10;Martes;17;50
2024-09-10 17:51:00;91;102;2024-09-10;2024;9;10;Martes;17;51
2024-09-10 17:55:00;95;102;2024-09-10;2024;9;10;Martes;17;55
2024-09-10 17:56:00;95;102;2024-09-10;2024;9;10;Martes;17;56
2024-09-10 18:00:00;96;102;2024-09-10;2024;9;10;Martes;18;0
2024-09-10 18:01:00;96;102;2024-09-10;2024;9;10;Martes;18;1
2024-09-10 18:05:00;97;102;2024-09-10;2024;9;10;Martes;18;5
2024-09-10 18:06:00;97;102;2024-09-10;2024;9;10;Martes;18;6
2024-09-10 18:10:00;97;102;2024-09-10;2024;9;10;Martes;18;10
2024-09-10 18:11:00;97;102;2024-09-10;2024;9;10;Martes;18;11
2024-09-10 18:15:00;97;103;2024-09-10;2024;9;10;Martes;18;15
2024-09-10 18:16:00;97;103;2024-09-10;2024;9;10;Martes;18;16
2024-09-10 18:20:00;97;105;2024-09-10;2024;9;10;Martes;18;20
2024-09-10 18:21:00;97;105;2024-09-10;2024;9;10;Martes;18;21
2024-09-10 18:25:00;97;105;2024-09-10;2024;9;10;Martes;18;25
2024-09-10 18:26:00;97;105;2024-09-10;2024;9;10;Martes;18;26
2024-09-10 18:30:00;97;105;2024-09-10;2024;9;10;Martes;18;30
2024-09-10 18:31:00;97;105;2024-09-10;2024;9;10;Martes;18;31
2024-09-10 18:35:00;97;105;2024-09-10;2024;9;10;Martes;18;35
2024-09-10 18:36:00;97;105;2024-09-10;2024;9;10;Martes;18;36
2024-09-10 18:40:00;97;108;2024-09-10;2024;9;10;Martes;18;40
2024-09-10 18:41:00;97;108;2024-09-10;2024;9;10;Martes;18;41
2024-09-10 18:45:00;97;110;2024-09-10;2024;9;10;Martes;18;45
2024-09-10 18:46:00;97;110;2024-09-10;2024;9;10;Martes;18;46
2024-09-10 18:50:00;97;110;2024-09-10;2024;9;10;Martes;18;50
2024-09-10 18:51:00;97;110;2024-09-10;2024;9;10;Martes;18;51
2024-09-10 18:55:00;97;110;2024-09-10;2024;9;10;Martes;18;55
2024-09-10 18:56:00;97;110;2024-09-10;2024;9;10;Martes;18;56
2024-09-10 19:00:00;97;110;2024-09-10;2024;9;10;Martes;19;0
2024-09-10 19:01:00;97;110;2024-09-10;2024;9;10;Martes;19;1
2024-09-10 19:05:00;97;112;2024-09-10;2024;9;10;Martes;19;5
2024-09-10 19:06:00;97;112;2024-09-10;2024;9;10;Martes;19;6
2024-09-10 19:10:00;97;112;2024-09-10;2024;9;10;Martes;19;10
2024-09-10 19:11:00;97;112;2024-09-10;2024;9;10;Martes;19;11
2024-09-10 19:15:00;97;112;2024-09-10;2024;9;10;Martes;19;15
2024-09-10 19:16:00;97;112;2024-09-10;2024;9;10;Martes;19;16
2024-09-10 19:20:00;98;113;2024-09-10;2024;9;10;Martes;19;20
2024-09-10 19:21:00;98;113;2024-09-10;2024;9;10;Martes;19;21
2024-09-10 19:25:00;98;113;2024-09-10;2024;9;10;Martes;19;25
2024-09-10 19:26:00;98;113;2024-09-10;2024;9;10;Martes;19;26
2024-09-10 19:30:00;98;113;2024-09-10;2024;9;10;Martes;19;30
2024-09-10 19:31:00;98;113;2024-09-10;2024;9;10;Martes;19;31
2024-09-10 19:35:00;98;113;2024-09-10;2024;9;10;Martes;19;35
2024-09-10 19:36:00;98;113;2024-09-10;2024;9;10;Martes;19;36
2024-09-10 19:40:00;98;113;2024-09-10;2024;9;10;Martes;19;40
2024-09-10 19:41:00;98;113;2024-09-10;2024;9;10;Martes;19;41
2024-09-10 19:45:00;98;113;2024-09-10;2024;9;10;Martes;19;45
2024-09-10 19:46:00;98;113;2024-09-10;2024;9;10;Martes;19;46
2024-09-10 19:50:00;98;113;2024-09-10;2024;9;10;Martes;19;50
2024-09-10 19:51:00;98;113;2024-09-10;2024;9;10;Martes;19;51
2024-09-10 19:55:00;98;113;2024-09-10;2024;9;10;Martes;19;55
2024-09-10 19:56:00;98;113;2024-09-10;2024;9;10;Martes;19;56
2024-09-10 20:00:00;98;113;2024-09-10;2024;9;10;Martes;20;0
2024-09-10 20:01:00;98;113;2024-09-10;2024;9;10;Martes;20;1
2024-09-10 20:05:00;98;113;2024-09-10;2024;9;10;Martes;20;5
2024-09-10 20:06:00;98;113;2024-09-10;2024;9;10;Martes;20;6
2024-09-10 20:10:00;98;113;2024-09-10;2024;9;10;Martes;20;10
2024-09-10 20:11:00;98;113;2024-09-10;2024;9;10;Martes;20;11
2024-09-10 20:15:00;98;113;2024-09-10;2024;9;10;Martes;20;15
2024-09-10 20:16:00;98;113;2024-09-10;2024;9;10;Martes;20;16
2024-09-10 20:20:00;98;113;2024-09-10;2024;9;10;Martes;20;20
2024-09-10 20:21:00;98;113;2024-09-10;2024;9;10;Martes;20;21
2024-09-10 20:25:00;98;113;2024-09-10;2024;9;10;Martes;20;25
2024-09-10 20:26:00;98;113;2024-09-10;2024;9;10;Martes;20;26
2024-09-10 20:30:00;98;113;2024-09-10;2024;9;10;Martes;20;30
2024-09-10 20:31:00;98;113;2024-09-10;2024;9;10;Martes;20;31
2024-09-10 20:35:00;98;113;2024-09-10;2024;9;10;Martes;20;35
2024-09-10 20:36:00;98;113;2024-09-10;2024;9;10;Martes;20;36
2024-09-10 20:40:00;98;113;2024-09-10;2024;9;10;Martes;20;40
2024-09-10 20:41:00;98;113;2024-09-10;2024;9;10;Martes;20;41
2024-09-10 20:46:00;98;113;2024-09-10;2024;9;10;Martes;20;46
2024-09-10 20:50:00;98;113;2024-09-10;2024;9;10;Martes;20;50
2024-09-10 20:51:00;98;113;2024-09-10;2024;9;10;Martes;20;51
2024-09-10 20:55:00;98;113;2024-09-10;2024;9;10;Martes;20;55
2024-09-10 20:56:00;98;113;2024-09-10;2024;9;10;Martes;20;56
2024-09-10 21:00:00;0;0;2024-09-10;2024;9;10;Martes;21;0
2024-09-10 21:05:00;0;0;2024-09-10;2024;9;10;Martes;21;5
2024-09-10 21:06:00;0;0;2024-09-10;2024;9;10;Martes;21;6
2024-09-10 21:10:00;0;0;2024-09-10;2024;9;10;Martes;21;10
2024-09-10 21:11:00;0;0;2024-09-10;2024;9;10;Martes;21;11
2024-09-10 21:15:00;0;0;2024-09-10;2024;9;10;Martes;21;15
2024-09-10 21:16:00;0;0;2024-09-10;2024;9;10;Martes;21;16
2024-09-10 21:20:00;0;0;2024-09-10;2024;9;10;Martes;21;20
2024-09-10 21:21:00;0;0;2024-09-10;2024;9;10;Martes;21;21
2024-09-10 21:25:00;0;0;2024-09-10;2024;9;10;Martes;21;25
2024-09-10 21:30:00;0;0;2024-09-10;2024;9;10;Martes;21;30
2024-09-10 21:35:00;0;0;2024-09-10;2024;9;10;Martes;21;35
2024-09-10 21:36:00;0;0;2024-09-10;2024;9;10;Martes;21;36
2024-09-10 21:40:00;0;0;2024-09-10;2024;9;10;Martes;21;40
2024-09-10 21:45:00;0;0;2024-09-10;2024;9;10;Martes;21;45
2024-09-10 21:46:00;0;0;2024-09-10;2024;9;10;Martes;21;46
2024-09-10 21:50:00;0;0;2024-09-10;2024;9;10;Martes;21;50
2024-09-10 21:51:00;0;0;2024-09-10;2024;9;10;Martes;21;51
2024-09-10 21:55:00;0;0;2024-09-10;2024;9;10;Martes;21;55
2024-09-10 21:56:00;0;0;2024-09-10;2024;9;10;Martes;21;56
2024-09-10 22:00:00;0;0;2024-09-10;2024;9;10;Martes;22;0
2024-09-10 22:05:00;0;0;2024-09-10;2024;9;10;Martes;22;5
2024-09-10 22:06:00;0;0;2024-09-10;2024;9;10;Martes;22;6
2024-09-10 22:10:00;0;0;2024-09-10;2024;9;10;Martes;22;10
2024-09-10 22:15:00;0;0;2024-09-10;2024;9;10;Martes;22;15
2024-09-10 22:20:00;0;0;2024-09-10;2024;9;10;Martes;22;20
2024-09-10 22:25:00;0;0;2024-09-10;2024;9;10;Martes;22;25
2024-09-10 22:30:00;0;0;2024-09-10;2024;9;10;Martes;22;30
2024-09-10 22:31:00;0;0;2024-09-10;2024;9;10;Martes;22;31
2024-09-10 22:35:00;0;0;2024-09-10;2024;9;10;Martes;22;35
2024-09-10 22:36:00;0;0;2024-09-10;2024;9;10;Martes;22;36
2024-09-10 22:40:00;0;0;2024-09-10;2024;9;10;Martes;22;40
2024-09-10 22:41:00;0;0;2024-09-10;2024;9;10;Martes;22;41
2024-09-10 22:45:00;0;0;2024-09-10;2024;9;10;Martes;22;45
2024-09-10 22:50:00;0;0;2024-09-10;2024;9;10;Martes;22;50
2024-09-10 22:55:00;0;0;2024-09-10;2024;9;10;Martes;22;55
2024-09-10 22:56:00;0;0;2024-09-10;2024;9;10;Martes;22;56
2024-09-10 23:00:00;0;0;2024-09-10;2024;9;10;Martes;23;0
2024-09-10 23:05:00;0;0;2024-09-10;2024;9;10;Martes;23;5
2024-09-10 23:10:00;0;0;2024-09-10;2024;9;10;Martes;23;10
2024-09-10 23:15:00;0;0;2024-09-10;2024;9;10;Martes;23;15
2024-09-10 23:16:00;0;0;2024-09-10;2024;9;10;Martes;23;16
2024-09-10 23:20:00;0;0;2024-09-10;2024;9;10;Martes;23;20
2024-09-10 23:25:00;0;0;2024-09-10;2024;9;10;Martes;23;25
2024-09-10 23:26:00;0;0;2024-09-10;2024;9;10;Martes;23;26
2024-09-10 23:30:00;0;0;2024-09-10;2024;9;10;Martes;23;30
2024-09-10 23:35:00;0;0;2024-09-10;2024;9;10;Martes;23;35
2024-09-10 23:40:00;0;0;2024-09-10;2024;9;10;Martes;23;40
2024-09-10 23:45:00;0;0;2024-09-10;2024;9;10;Martes;23;45
2024-09-10 23:46:00;0;0;2024-09-10;2024;9;10;Martes;23;46
2024-09-10 23:50:00;0;0;2024-09-10;2024;9;10;Martes;23;50
2024-09-10 23:51:00;0;0;2024-09-10;2024;9;10;Martes;23;51
2024-09-10 23:55:00;0;0;2024-09-10;2024;9;10;Martes;23;55
2024-09-10 23:56:00;0;0;2024-09-10;2024;9;10;Martes;23;56
2024-09-11 00:00:00;0;0;2024-09-11;2024;9;11;Miercoles;0;0
2024-09-11 00:01:00;0;0;2024-09-11;2024;9;11;Miercoles;0;1
2024-09-11 00:05:00;0;0;2024-09-11;2024;9;11;Miercoles;0;5
2024-09-11 00:06:00;0;0;2024-09-11;2024;9;11;Miercoles;0;6
2024-09-11 00:10:00;0;0;2024-09-11;2024;9;11;Miercoles;0;10
2024-09-11 00:11:00;0;0;2024-09-11;2024;9;11;Miercoles;0;11
2024-09-11 00:15:00;0;0;2024-09-11;2024;9;11;Miercoles;0;15
2024-09-11 00:16:00;0;0;2024-09-11;2024;9;11;Miercoles;0;16
2024-09-11 00:20:00;0;0;2024-09-11;2024;9;11;Miercoles;0;20
2024-09-11 00:21:00;0;0;2024-09-11;2024;9;11;Miercoles;0;21
2024-09-11 00:25:00;0;0;2024-09-11;2024;9;11;Miercoles;0;25
2024-09-11 00:26:00;0;0;2024-09-11;2024;9;11;Miercoles;0;26
2024-09-11 00:30:00;0;0;2024-09-11;2024;9;11;Miercoles;0;30
2024-09-11 00:35:00;0;0;2024-09-11;2024;9;11;Miercoles;0;35
2024-09-11 00:36:00;0;0;2024-09-11;2024;9;11;Miercoles;0;36
2024-09-11 00:40:00;0;0;2024-09-11;2024;9;11;Miercoles;0;40
2024-09-11 00:45:00;0;0;2024-09-11;2024;9;11;Miercoles;0;45
2024-09-11 00:46:00;0;0;2024-09-11;2024;9;11;Miercoles;0;46
2024-09-11 00:50:00;0;0;2024-09-11;2024;9;11;Miercoles;0;50
2024-09-11 00:55:00;0;0;2024-09-11;2024;9;11;Miercoles;0;55
2024-09-11 01:00:00;1;0;2024-09-11;2024;9;11;Miercoles;1;0
2024-09-11 01:05:00;1;0;2024-09-11;2024;9;11;Miercoles;1;5
2024-09-11 01:06:00;1;0;2024-09-11;2024;9;11;Miercoles;1;6
2024-09-11 01:10:00;1;0;2024-09-11;2024;9;11;Miercoles;1;10
2024-09-11 01:11:00;1;0;2024-09-11;2024;9;11;Miercoles;1;11
2024-09-11 01:15:00;1;0;2024-09-11;2024;9;11;Miercoles;1;15
2024-09-11 01:16:00;1;0;2024-09-11;2024;9;11;Miercoles;1;16
2024-09-11 01:20:00;1;0;2024-09-11;2024;9;11;Miercoles;1;20
2024-09-11 01:25:00;1;0;2024-09-11;2024;9;11;Miercoles;1;25
2024-09-11 01:26:00;1;0;2024-09-11;2024;9;11;Miercoles;1;26
2024-09-11 01:30:00;1;0;2024-09-11;2024;9;11;Miercoles;1;30
2024-09-11 01:31:00;1;0;2024-09-11;2024;9;11;Miercoles;1;31
2024-09-11 01:35:00;1;0;2024-09-11;2024;9;11;Miercoles;1;35
2024-09-11 01:36:00;1;0;2024-09-11;2024;9;11;Miercoles;1;36
2024-09-11 01:40:00;1;0;2024-09-11;2024;9;11;Miercoles;1;40
2024-09-11 01:45:00;1;0;2024-09-11;2024;9;11;Miercoles;1;45
2024-09-11 01:46:00;1;0;2024-09-11;2024;9;11;Miercoles;1;46
2024-09-11 01:50:00;1;0;2024-09-11;2024;9;11;Miercoles;1;50
2024-09-11 01:51:00;1;0;2024-09-11;2024;9;11;Miercoles;1;51
2024-09-11 01:55:00;1;0;2024-09-11;2024;9;11;Miercoles;1;55
2024-09-11 02:00:00;1;0;2024-09-11;2024;9;11;Miercoles;2;0
2024-09-11 02:01:00;1;0;2024-09-11;2024;9;11;Miercoles;2;1
2024-09-11 02:05:00;1;0;2024-09-11;2024;9;11;Miercoles;2;5
2024-09-11 02:06:00;1;0;2024-09-11;2024;9;11;Miercoles;2;6
2024-09-11 02:10:00;1;0;2024-09-11;2024;9;11;Miercoles;2;10
2024-09-11 02:11:00;1;0;2024-09-11;2024;9;11;Miercoles;2;11
2024-09-11 02:15:00;1;0;2024-09-11;2024;9;11;Miercoles;2;15
2024-09-11 02:16:00;1;0;2024-09-11;2024;9;11;Miercoles;2;16
2024-09-11 02:20:00;1;0;2024-09-11;2024;9;11;Miercoles;2;20
2024-09-11 02:21:00;1;0;2024-09-11;2024;9;11;Miercoles;2;21
2024-09-11 02:25:00;1;0;2024-09-11;2024;9;11;Miercoles;2;25
2024-09-11 02:26:00;1;0;2024-09-11;2024;9;11;Miercoles;2;26
2024-09-11 02:30:00;1;0;2024-09-11;2024;9;11;Miercoles;2;30
2024-09-11 02:31:00;1;0;2024-09-11;2024;9;11;Miercoles;2;31
2024-09-11 02:35:00;1;0;2024-09-11;2024;9;11;Miercoles;2;35
2024-09-11 02:36:00;1;0;2024-09-11;2024;9;11;Miercoles;2;36
2024-09-11 02:40:00;1;0;2024-09-11;2024;9;11;Miercoles;2;40
2024-09-11 02:41:00;1;0;2024-09-11;2024;9;11;Miercoles;2;41
2024-09-11 02:46:00;1;0;2024-09-11;2024;9;11;Miercoles;2;46
2024-09-11 02:50:00;1;0;2024-09-11;2024;9;11;Miercoles;2;50
2024-09-11 02:51:00;1;0;2024-09-11;2024;9;11;Miercoles;2;51
2024-09-11 02:55:00;1;0;2024-09-11;2024;9;11;Miercoles;2;55
2024-09-11 02:56:00;1;0;2024-09-11;2024;9;11;Miercoles;2;56
2024-09-11 03:00:00;1;0;2024-09-11;2024;9;11;Miercoles;3;0
2024-09-11 03:01:00;1;0;2024-09-11;2024;9;11;Miercoles;3;1
2024-09-11 03:05:00;1;0;2024-09-11;2024;9;11;Miercoles;3;5
2024-09-11 03:06:00;1;0;2024-09-11;2024;9;11;Miercoles;3;6
2024-09-11 03:10:00;1;0;2024-09-11;2024;9;11;Miercoles;3;10
2024-09-11 03:11:00;1;0;2024-09-11;2024;9;11;Miercoles;3;11
2024-09-11 03:15:00;1;0;2024-09-11;2024;9;11;Miercoles;3;15
2024-09-11 03:16:00;1;0;2024-09-11;2024;9;11;Miercoles;3;16
2024-09-11 03:20:00;1;0;2024-09-11;2024;9;11;Miercoles;3;20
2024-09-11 03:21:00;1;0;2024-09-11;2024;9;11;Miercoles;3;21
2024-09-11 03:25:00;1;0;2024-09-11;2024;9;11;Miercoles;3;25
2024-09-11 03:26:00;1;0;2024-09-11;2024;9;11;Miercoles;3;26
2024-09-11 03:30:00;1;0;2024-09-11;2024;9;11;Miercoles;3;30
2024-09-11 03:31:00;1;0;2024-09-11;2024;9;11;Miercoles;3;31
2024-09-11 03:35:00;1;0;2024-09-11;2024;9;11;Miercoles;3;35
2024-09-11 03:36:00;1;0;2024-09-11;2024;9;11;Miercoles;3;36
2024-09-11 03:40:00;1;0;2024-09-11;2024;9;11;Miercoles;3;40
2024-09-11 03:41:00;1;0;2024-09-11;2024;9;11;Miercoles;3;41
2024-09-11 03:45:00;1;0;2024-09-11;2024;9;11;Miercoles;3;45
2024-09-11 03:46:00;1;0;2024-09-11;2024;9;11;Miercoles;3;46
2024-09-11 03:50:00;1;0;2024-09-11;2024;9;11;Miercoles;3;50
2024-09-11 03:51:00;1;0;2024-09-11;2024;9;11;Miercoles;3;51
2024-09-11 03:55:00;1;0;2024-09-11;2024;9;11;Miercoles;3;55
2024-09-11 03:56:00;1;0;2024-09-11;2024;9;11;Miercoles;3;56
2024-09-11 04:00:00;1;0;2024-09-11;2024;9;11;Miercoles;4;0
2024-09-11 04:01:00;1;0;2024-09-11;2024;9;11;Miercoles;4;1
2024-09-11 04:05:00;1;0;2024-09-11;2024;9;11;Miercoles;4;5
2024-09-11 04:06:00;1;0;2024-09-11;2024;9;11;Miercoles;4;6
2024-09-11 04:10:00;1;0;2024-09-11;2024;9;11;Miercoles;4;10
2024-09-11 04:11:00;1;0;2024-09-11;2024;9;11;Miercoles;4;11
2024-09-11 04:15:00;1;0;2024-09-11;2024;9;11;Miercoles;4;15
2024-09-11 04:16:00;1;0;2024-09-11;2024;9;11;Miercoles;4;16
2024-09-11 04:20:00;1;0;2024-09-11;2024;9;11;Miercoles;4;20
2024-09-11 04:21:00;1;0;2024-09-11;2024;9;11;Miercoles;4;21
2024-09-11 04:25:00;1;0;2024-09-11;2024;9;11;Miercoles;4;25
2024-09-11 04:26:00;1;0;2024-09-11;2024;9;11;Miercoles;4;26
2024-09-11 04:30:00;1;0;2024-09-11;2024;9;11;Miercoles;4;30
2024-09-11 04:31:00;1;0;2024-09-11;2024;9;11;Miercoles;4;31
2024-09-11 04:35:00;1;0;2024-09-11;2024;9;11;Miercoles;4;35
2024-09-11 04:36:00;1;0;2024-09-11;2024;9;11;Miercoles;4;36
2024-09-11 04:40:00;1;0;2024-09-11;2024;9;11;Miercoles;4;40
2024-09-11 04:41:00;1;0;2024-09-11;2024;9;11;Miercoles;4;41
2024-09-11 04:45:00;1;0;2024-09-11;2024;9;11;Miercoles;4;45
