;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
Enero de 2021;12;Galicia;15;Coruña, A;15085;Touro;168;6;23;51;2;36;50;8;21;24;108;7
Enero de 2021;12;Galicia;15;Coruña, A;15086;Trazo;123;2;21;38;4;29;29;5;19;21;72;6
Enero de 2021;12;Galicia;15;Coruña, A;15087;Valdoviío;394;8;74;117;3;79;113;21;53;41;254;25
Enero de 2021;12;Galicia;15;Coruña, A;15088;Val do Dubra;180;1;39;52;3;37;48;4;25;30;115;6
Enero de 2021;12;Galicia;15;Coruña, A;15089;Vedra;223;5;39;59;5;54;61;11;25;16;162;9
Enero de 2021;12;Galicia;15;Coruña, A;15090;Vilasantar;44;0;5;21;0;8;10;4;5;2;31;2
Enero de 2021;12;Galicia;15;Coruña, A;15091;Vilarmaior;54;1;8;17;3;13;12;3;5;5;37;4
Enero de 2021;12;Galicia;15;Coruña, A;15092;Vimianzo;394;9;49;102;4;91;139;22;69;65;218;20
Enero de 2021;12;Galicia;15;Coruña, A;15093;Zas;225;6;20;89;3;40;67;6;31;37;143;8
Enero de 2021;12;Galicia;15;Coruña, A;15901;Cariío;214;4;33;68;2;46;61;22;18;16;145;13
Enero de 2021;12;Galicia;15;Coruña, A;15902;Oza-Cesuras;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2021;12;Galicia;27;Lugo;27001;Abadán;93;6;14;41;1;10;21;8;12;14;56;3
Enero de 2021;12;Galicia;27;Lugo;27002;Alfoz;78;1;13;29;1;15;19;5;17;5;49;2
Enero de 2021;12;Galicia;27;Lugo;27003;Antas de Ulla;91;2;20;30;2;14;23;7;13;9;58;4
Enero de 2021;12;Galicia;27;Lugo;27004;Baleira;33;1;8;13;0;7;4;7;1;3;19;3
Enero de 2021;12;Galicia;27;Lugo;27005;Barreiros;187;7;31;57;3;45;44;5;19;15;141;7
Enero de 2021;12;Galicia;27;Lugo;27006;Becerreó;168;5;26;43;5;43;46;22;7;21;109;9
Enero de 2021;12;Galicia;27;Lugo;27007;Begonte;141;6;19;37;2;39;38;6;12;10;103;10
Enero de 2021;12;Galicia;27;Lugo;27008;Bóveda;53;0;7;21;0;11;14;4;3;7;36;3
Enero de 2021;12;Galicia;27;Lugo;27009;Carballedo;78;3;10;38;2;18;7;6;7;20;43;2
Enero de 2021;12;Galicia;27;Lugo;27010;Castro de Rei;160;5;30;50;4;29;42;16;14;11;106;13
Enero de 2021;12;Galicia;27;Lugo;27011;Castroverde;71;1;14;23;2;14;17;4;2;6;54;5
Enero de 2021;12;Galicia;27;Lugo;27012;Cervantes;55;1;3;31;0;8;12;6;1;4;42;2
Enero de 2021;12;Galicia;27;Lugo;27013;Cervo;214;4;46;37;2;52;73;5;15;14;168;12
Enero de 2021;12;Galicia;27;Lugo;27014;Corgo, O;130;3;25;32;2;32;36;4;4;6;110;6
Enero de 2021;12;Galicia;27;Lugo;27015;Cospeito;156;1;23;52;2;39;39;11;13;17;108;7
Enero de 2021;12;Galicia;27;Lugo;27016;Chantada;540;21;89;137;17;138;138;34;52;47;368;39
Enero de 2021;12;Galicia;27;Lugo;27017;Folgoso do Courel;45;1;8;18;1;9;8;3;4;5;32;1
Enero de 2021;12;Galicia;27;Lugo;27018;Fonsagrada, A;115;2;20;58;1;19;15;9;25;13;66;2
Enero de 2021;12;Galicia;27;Lugo;27019;Foz;626;12;101;134;5;170;204;25;51;43;477;30
Enero de 2021;12;Galicia;27;Lugo;27020;Friol;142;2;25;52;5;28;30;17;11;15;91;8
Enero de 2021;12;Galicia;27;Lugo;27021;Xermade;62;0;7;20;0;15;20;11;5;9;35;2
Enero de 2021;12;Galicia;27;Lugo;27022;Guitiriz;238;4;32;81;9;47;65;27;13;38;152;8
Enero de 2021;12;Galicia;27;Lugo;27023;Guntán;73;1;9;27;1;20;15;6;2;6;54;5
Enero de 2021;12;Galicia;27;Lugo;27024;Incio, O;48;1;9;18;1;6;13;4;6;7;25;6
Enero de 2021;12;Galicia;27;Lugo;27025;Xove;146;3;30;15;4;54;40;7;8;9;114;8
Enero de 2021;12;Galicia;27;Lugo;27026;Láncara;130;3;23;38;4;31;31;10;10;9;95;6
Enero de 2021;12;Galicia;27;Lugo;27027;Lourenzó;92;2;11;28;0;26;25;9;16;5;59;3
Enero de 2021;12;Galicia;27;Lugo;27028;Lugo;6577;173;1225;1368;200;1849;1762;226;332;457;4784;778
Enero de 2021;12;Galicia;27;Lugo;27029;Meira;45;0;10;13;0;13;9;3;7;3;31;1
Enero de 2021;12;Galicia;27;Lugo;27030;Mondoíedo;152;0;31;49;3;31;38;6;24;12;109;1
Enero de 2021;12;Galicia;27;Lugo;27031;Monforte de Lemos;1301;44;252;290;37;323;355;85;102;98;901;115
Enero de 2021;12;Galicia;27;Lugo;27032;Monterroso;188;3;20;55;4;43;63;23;26;18;109;12
Enero de 2021;12;Galicia;27;Lugo;27033;Muras;23;1;8;6;0;2;6;1;5;1;14;2
Enero de 2021;12;Galicia;27;Lugo;27034;Navia de Suarna;34;1;2;16;1;5;9;7;1;5;20;1
Enero de 2021;12;Galicia;27;Lugo;27035;Negueira de Muíiz;37;0;11;14;0;5;7;4;0;2;30;1
Enero de 2021;12;Galicia;27;Lugo;27037;Nogais, As;36;0;6;12;4;2;12;1;1;4;28;2
Enero de 2021;12;Galicia;27;Lugo;27038;Ourol;62;1;10;24;1;14;12;9;4;2;46;1
Enero de 2021;12;Galicia;27;Lugo;27039;Outeiro de Rei;172;5;29;59;1;41;37;12;10;11;128;11
Enero de 2021;12;Galicia;27;Lugo;27040;Palas de Rei;166;2;29;51;5;40;39;9;11;15;128;3
Enero de 2021;12;Galicia;27;Lugo;27041;Pantán;116;3;19;38;1;21;34;17;11;15;65;8
Enero de 2021;12;Galicia;27;Lugo;27042;Paradela;51;5;11;16;0;15;4;2;7;6;33;3
Enero de 2021;12;Galicia;27;Lugo;27043;Páramo, O;47;4;8;13;1;9;12;3;0;4;35;5
Enero de 2021;12;Galicia;27;Lugo;27044;Pastoriza, A;68;3;10;21;2;18;14;8;4;10;41;5
Enero de 2021;12;Galicia;27;Lugo;27045;Pedrafita do Cebreiro;41;2;13;18;0;4;4;3;0;6;31;1
Enero de 2021;12;Galicia;27;Lugo;27046;Pol;53;0;12;10;1;22;8;7;1;2;36;7
Enero de 2021;12;Galicia;27;Lugo;27047;Pobra do Brollán, A;73;1;14;24;2;16;16;7;2;7;52;5
Enero de 2021;12;Galicia;27;Lugo;27048;Pontenova, A;91;1;13;34;1;22;20;4;10;6;66;5
Enero de 2021;12;Galicia;27;Lugo;27049;Portomarán;44;1;8;16;1;9;9;5;5;5;29;0
Enero de 2021;12;Galicia;27;Lugo;27050;Quiroga;175;7;29;36;4;45;54;15;28;18;100;14
Enero de 2021;12;Galicia;27;Lugo;27051;Ribadeo;761;31;128;143;22;227;210;13;49;41;611;47
Enero de 2021;12;Galicia;27;Lugo;27052;Ribas de Sil;56;2;8;16;1;15;14;3;4;4;45;0
Enero de 2021;12;Galicia;27;Lugo;27053;Ribeira de Piquán;26;0;3;13;0;4;6;4;2;3;15;2
Enero de 2021;12;Galicia;27;Lugo;27054;Riotorto;35;1;6;11;1;4;12;1;4;2;28;0
Enero de 2021;12;Galicia;27;Lugo;27055;Samos;43;2;8;22;0;3;8;9;4;7;21;2
Enero de 2021;12;Galicia;27;Lugo;27056;Róbade;105;4;23;23;4;27;24;3;6;9;74;13
Enero de 2021;12;Galicia;27;Lugo;27057;Sarria;897;20;137;226;23;212;279;51;81;72;634;59
Enero de 2021;12;Galicia;27;Lugo;27058;Saviíao, O;158;3;22;55;3;29;46;13;18;18;102;7
Enero de 2021;12;Galicia;27;Lugo;27059;Sober;117;1;12;29;3;28;44;3;12;5;87;10
Enero de 2021;12;Galicia;27;Lugo;27060;Taboada;113;1;16;41;3;34;18;7;16;16;68;6
Enero de 2021;12;Galicia;27;Lugo;27061;Trabada;35;1;10;10;0;9;5;2;4;2;26;1
Enero de 2021;12;Galicia;27;Lugo;27062;Triacastela;25;1;2;7;1;7;7;0;3;0;20;2
Enero de 2021;12;Galicia;27;Lugo;27063;Valadouro, O;78;1;17;16;2;24;18;2;10;4;60;2
Enero de 2021;12;Galicia;27;Lugo;27064;Vicedo, O;88;1;10;22;1;30;24;2;4;8;74;0
Enero de 2021;12;Galicia;27;Lugo;27065;Vilalba;797;21;105;260;17;184;210;41;80;100;520;56
Enero de 2021;12;Galicia;27;Lugo;27066;Viveiro;1162;34;218;208;38;308;356;43;73;66;919;61
Enero de 2021;12;Galicia;27;Lugo;27901;Baralla;102;4;16;36;2;19;25;2;4;12;77;7
Enero de 2021;12;Galicia;27;Lugo;27902;Burela;627;15;122;83;22;225;160;22;43;50;463;49
Enero de 2021;12;Galicia;32;Ourense;32001;Allariz;388;12;60;73;10;112;121;7;54;30;277;20
Enero de 2021;12;Galicia;32;Ourense;32002;Amoeiro;105;1;16;33;1;28;26;10;11;11;70;3
Enero de 2021;12;Galicia;32;Ourense;32003;Arnoia, A;44;1;7;12;1;11;12;2;6;1;34;1
Enero de 2021;12;Galicia;32;Ourense;32004;Avián;63;1;14;26;1;8;13;5;7;6;33;12
Enero de 2021;12;Galicia;32;Ourense;32005;Baltar;62;1;9;23;0;10;19;9;8;5;36;4
Enero de 2021;12;Galicia;32;Ourense;32006;Bande;80;2;15;27;1;15;20;5;7;11;52;5
Enero de 2021;12;Galicia;32;Ourense;32007;Baíos de Molgas;70;1;9;37;1;10;12;11;7;12;37;3
Enero de 2021;12;Galicia;32;Ourense;32008;Barbadós;428;11;62;91;10;109;145;7;31;31;321;38
Enero de 2021;12;Galicia;32;Ourense;32009;Barco de Valdeorras, O;893;25;119;127;28;283;311;38;160;54;581;60
Enero de 2021;12;Galicia;32;Ourense;32010;Beade;19;0;4;8;0;2;5;3;3;1;11;1
Enero de 2021;12;Galicia;32;Ourense;32011;Beariz;23;0;6;9;0;3;5;0;2;5;13;3
Enero de 2021;12;Galicia;32;Ourense;32012;Blancos, Os;54;1;8;19;0;10;16;6;6;3;37;2
Enero de 2021;12;Galicia;32;Ourense;32013;Boborós;124;3;15;42;3;16;45;1;14;16;77;16
Enero de 2021;12;Galicia;32;Ourense;32014;Bola, A;68;0;9;23;0;13;23;1;4;4;56;3
Enero de 2021;12;Galicia;32;Ourense;32015;Bolo, O;51;0;8;19;0;7;17;4;4;7;34;2
Enero de 2021;12;Galicia;32;Ourense;32016;Calvos de Randán;21;2;3;10;0;0;6;3;0;2;14;2
Enero de 2021;12;Galicia;32;Ourense;32017;Carballeda de Valdeorras;67;0;7;14;1;20;25;1;27;3;34;2
Enero de 2021;12;Galicia;32;Ourense;32018;Carballeda de Avia;96;1;17;37;1;8;32;9;25;7;48;7
Enero de 2021;12;Galicia;32;Ourense;32019;Carballiío, O;1021;26;151;251;19;267;307;42;109;74;674;122
Enero de 2021;12;Galicia;32;Ourense;32020;Cartelle;119;2;25;37;1;21;33;7;17;12;73;10
Enero de 2021;12;Galicia;32;Ourense;32021;Castrelo do Val;67;2;11;18;1;15;20;0;6;11;48;2
Enero de 2021;12;Galicia;32;Ourense;32022;Castrelo de Miío;68;1;11;29;0;16;11;12;9;3;38;6
Enero de 2021;12;Galicia;32;Ourense;32023;Castro Caldelas;73;3;14;23;1;14;18;4;3;6;57;3
Enero de 2021;12;Galicia;32;Ourense;32024;Celanova;447;10;68;104;18;99;148;19;46;30;305;47
Enero de 2021;12;Galicia;32;Ourense;32025;Cenlle;56;1;12;15;2;11;15;4;4;4;44;0
Enero de 2021;12;Galicia;32;Ourense;32026;Coles;158;3;22;51;3;33;46;9;21;13;103;12
Enero de 2021;12;Galicia;32;Ourense;32027;Cortegada;84;4;12;26;3;11;28;4;7;9;57;7
Enero de 2021;12;Galicia;32;Ourense;32028;Cualedro;115;4;17;42;0;16;36;18;15;11;64;7
Enero de 2021;12;Galicia;32;Ourense;32029;Chandrexa de Queixa;17;0;0;9;0;1;7;0;0;3;13;1
Enero de 2021;12;Galicia;32;Ourense;32030;Entrimo;87;0;14;30;0;9;34;11;2;4;65;5
Enero de 2021;12;Galicia;32;Ourense;32031;Esgos;59;3;12;19;1;13;11;5;5;7;40;2
Enero de 2021;12;Galicia;32;Ourense;32032;Xinzo de Limia;805;30;133;169;23;219;231;96;60;65;505;79
Enero de 2021;12;Galicia;32;Ourense;32033;Gomesende;50;2;10;18;0;4;16;2;10;3;32;3
Enero de 2021;12;Galicia;32;Ourense;32034;Gudiía, A;84;1;13;24;2;14;30;5;3;7;66;3
Enero de 2021;12;Galicia;32;Ourense;32035;Irixo, O;57;0;8;20;0;5;24;4;10;5;37;1
Enero de 2021;12;Galicia;32;Ourense;32036;Xunqueira de Ambía;70;3;6;24;0;10;27;11;6;6;41;6
Enero de 2021;12;Galicia;32;Ourense;32037;Xunqueira de Espadanedo;37;0;7;7;1;6;16;5;4;1;27;0
Enero de 2021;12;Galicia;32;Ourense;32038;Larouco;19;0;3;9;0;1;6;2;3;1;12;1
Enero de 2021;12;Galicia;32;Ourense;32039;Laza;52;2;10;14;0;10;16;1;9;6;35;1
Enero de 2021;12;Galicia;32;Ourense;32040;Leiro;89;5;13;24;2;16;29;7;9;2;68;3
Enero de 2021;12;Galicia;32;Ourense;32041;Lobeira;24;1;5;9;1;2;6;2;3;2;16;1
Enero de 2021;12;Galicia;32;Ourense;32042;Lobios;86;4;13;19;3;17;30;10;0;5;66;5
Enero de 2021;12;Galicia;32;Ourense;32043;Maceda;162;5;42;25;5;45;40;31;13;11;92;15
Enero de 2021;12;Galicia;32;Ourense;32044;Manzaneda;38;0;5;20;0;6;7;0;4;9;25;0
Enero de 2021;12;Galicia;32;Ourense;32045;Maside;257;18;40;63;17;54;65;21;29;23;130;54
Enero de 2021;12;Galicia;32;Ourense;32046;Melán;65;0;11;21;1;12;20;9;7;2;44;3
Enero de 2021;12;Galicia;32;Ourense;32047;Merca, A;90;3;12;30;2;17;26;3;16;5;62;4
Enero de 2021;12;Galicia;32;Ourense;32048;Mezquita, A;57;0;12;20;0;11;14;4;2;9;40;2
Enero de 2021;12;Galicia;32;Ourense;32049;Montederramo;27;0;4;9;0;8;6;0;2;5;19;1
Enero de 2021;12;Galicia;32;Ourense;32050;Monterrei;208;1;32;66;3;28;78;26;37;32;101;12
Enero de 2021;12;Galicia;32;Ourense;32051;Muñíos;79;4;14;31;2;9;19;4;6;11;56;2
Enero de 2021;12;Galicia;32;Ourense;32052;Nogueira de Ramuán;131;5;30;48;1;16;31;9;10;20;85;7
Enero de 2021;12;Galicia;32;Ourense;32053;Oómbra;126;6;15;43;1;17;44;14;22;9;66;15
Enero de 2021;12;Galicia;32;Ourense;32054;Ourense;8193;208;1509;1697;244;2115;2420;229;733;467;5894;870
Enero de 2021;12;Galicia;32;Ourense;32055;Paderne de Allariz;75;2;10;26;0;14;23;2;14;5;52;2
Enero de 2021;12;Galicia;32;Ourense;32056;Padrenda;134;1;14;39;1;21;58;13;18;23;76;4
Enero de 2021;12;Galicia;32;Ourense;32057;Parada de Sil;33;2;9;17;0;0;5;1;3;3;25;1
Enero de 2021;12;Galicia;32;Ourense;32058;Pereiro de Aguiar, O;280;5;45;78;7;58;87;1;27;30;202;20
Enero de 2021;12;Galicia;32;Ourense;32059;Peroxa, A;84;0;7;30;1;22;24;6;9;7;57;5
Enero de 2021;12;Galicia;32;Ourense;32060;Petán;75;2;9;23;2;17;22;5;10;6;49;5
Enero de 2021;12;Galicia;32;Ourense;32061;Piíor;61;2;7;20;1;10;21;1;16;2;42;0
Enero de 2021;12;Galicia;32;Ourense;32062;Porqueira;32;0;5;12;1;3;11;3;4;1;24;0
Enero de 2021;12;Galicia;32;Ourense;32063;Pobra de Trives, A;120;2;27;28;1;25;37;8;12;22;74;4
Enero de 2021;12;Galicia;32;Ourense;32064;Pontedeva;21;1;2;3;1;7;7;0;2;2;15;2
Enero de 2021;12;Galicia;32;Ourense;32065;Punxán;43;2;7;9;0;4;21;0;5;1;34;3
Enero de 2021;12;Galicia;32;Ourense;32066;Quintela de Leirado;52;3;8;12;3;5;21;8;5;4;31;4
Enero de 2021;12;Galicia;32;Ourense;32067;Rairiz de Veiga;70;0;12;15;2;17;24;4;8;6;49;3
Enero de 2021;12;Galicia;32;Ourense;32068;Ramirós;101;2;16;32;3;17;31;4;13;6;66;12
Enero de 2021;12;Galicia;32;Ourense;32069;Ribadavia;361;3;60;81;5;97;115;39;62;18;220;22
Enero de 2021;12;Galicia;32;Ourense;32070;San Xoán de Río;22;2;1;10;0;2;7;0;1;2;18;1
Enero de 2021;12;Galicia;32;Ourense;32071;Riós;96;0;9;31;2;18;36;6;4;9;72;5
Enero de 2021;12;Galicia;32;Ourense;32072;Ría, A;254;4;46;66;7;58;73;39;39;15;153;8
Enero de 2021;12;Galicia;32;Ourense;32073;Rubió;69;4;12;22;0;16;15;5;12;9;41;2
Enero de 2021;12;Galicia;32;Ourense;32074;San Amaro;68;0;8;21;1;15;23;1;8;4;48;7
Enero de 2021;12;Galicia;32;Ourense;32075;San Cibrao das Viías;290;3;41;65;7;82;92;5;46;20;210;9
Enero de 2021;12;Galicia;32;Ourense;32076;San Cristovo de Cea;86;0;13;30;3;16;24;8;14;9;48;7
Enero de 2021;12;Galicia;32;Ourense;32077;Sandiós;73;3;9;19;2;17;23;11;7;8;44;3
Enero de 2021;12;Galicia;32;Ourense;32078;Sarreaus;61;0;7;23;1;8;22;11;3;3;41;3
Enero de 2021;12;Galicia;32;Ourense;32079;Taboadela;75;3;16;17;1;19;19;4;16;6;41;8
Enero de 2021;12;Galicia;32;Ourense;32080;Teixeira, A;20;0;1;6;0;6;7;1;0;1;17;1
Enero de 2021;12;Galicia;32;Ourense;32081;Toán;118;1;21;35;1;25;35;3;14;10;84;7
Enero de 2021;12;Galicia;32;Ourense;32082;Trasmiras;88;3;14;31;0;9;31;14;9;10;51;4
Enero de 2021;12;Galicia;32;Ourense;32083;Veiga, A;35;2;6;11;0;6;10;2;4;6;23;0
Enero de 2021;12;Galicia;32;Ourense;32084;Verea;49;1;5;18;1;8;16;3;3;3;34;6
Enero de 2021;12;Galicia;32;Ourense;32085;Verán;1392;36;230;278;51;338;459;76;164;124;850;178
Enero de 2021;12;Galicia;32;Ourense;32086;Viana do Bolo;171;8;41;59;2;31;30;7;18;31;112;3
Enero de 2021;12;Galicia;32;Ourense;32087;Vilamarán;85;1;12;28;1;18;25;9;10;4;58;4
Enero de 2021;12;Galicia;32;Ourense;32088;Vilamartán de Valdeorras;99;5;20;23;1;23;27;5;17;10;65;2
Enero de 2021;12;Galicia;32;Ourense;32089;Vilar de Barrio;80;3;19;16;1;15;26;3;4;4;60;9
Enero de 2021;12;Galicia;32;Ourense;32090;Vilar de Santos;43;0;6;12;2;6;17;5;1;3;32;2
Enero de 2021;12;Galicia;32;Ourense;32091;Vilardevós;113;1;15;44;1;15;37;4;10;22;73;4
Enero de 2021;12;Galicia;32;Ourense;32092;Vilariío de Conso;19;1;6;7;0;3;2;2;2;3;12;0
Enero de 2021;12;Galicia;36;Pontevedra;36001;Arbo;204;4;34;63;5;45;53;24;24;17;132;7
Enero de 2021;12;Galicia;36;Pontevedra;36002;Barro;288;9;49;66;6;79;79;24;35;36;182;11
Enero de 2021;12;Galicia;36;Pontevedra;36003;Baiona;924;28;167;198;16;242;273;29;87;50;711;47
Enero de 2021;12;Galicia;36;Pontevedra;36004;Bueu;848;18;183;160;15;239;233;82;82;61;580;43
Enero de 2021;12;Galicia;36;Pontevedra;36005;Caldas de Reis;748;16;110;187;14;198;223;40;89;80;488;51
Enero de 2021;12;Galicia;36;Pontevedra;36006;Cambados;1124;40;210;258;37;323;256;96;148;101;723;56
Enero de 2021;12;Galicia;36;Pontevedra;36007;Campo Lameiro;125;2;17;44;3;24;35;13;19;18;67;8
Enero de 2021;12;Galicia;36;Pontevedra;36008;Cangas;2162;36;422;455;41;558;650;164;220;125;1524;129
Enero de 2021;12;Galicia;36;Pontevedra;36009;Caíiza, A;381;12;58;108;7;87;109;37;59;32;226;27
Enero de 2021;12;Galicia;36;Pontevedra;36010;Catoira;264;6;44;62;3;77;72;7;42;29;176;10
Enero de 2021;12;Galicia;36;Pontevedra;36011;Cerdedo;74;2;9;31;1;12;19;2;4;9;54;5
Enero de 2021;12;Galicia;36;Pontevedra;36012;Cotobade;301;7;44;85;6;79;80;14;34;23;208;22
Enero de 2021;12;Galicia;36;Pontevedra;36013;Covelo;180;6;23;73;2;28;48;7;20;12;127;14
Enero de 2021;12;Galicia;36;Pontevedra;36014;Crecente;140;2;18;48;2;25;45;18;20;14;82;6
Enero de 2021;12;Galicia;36;Pontevedra;36015;Cuntis;321;3;53;91;2;73;99;17;50;38;201;15
Enero de 2021;12;Galicia;36;Pontevedra;36016;Dozán;27;0;4;7;1;8;7;3;3;3;14;4
Enero de 2021;12;Galicia;36;Pontevedra;36017;Estrada, A;1279;28;198;298;27;337;391;49;126;122;882;100
Enero de 2021;12;Galicia;36;Pontevedra;36018;Forcarei;152;3;29;51;4;27;38;5;17;24;92;14
Enero de 2021;12;Galicia;36;Pontevedra;36019;Fornelos de Montes;155;3;24;37;6;40;45;6;10;13;116;10
Enero de 2021;12;Galicia;36;Pontevedra;36020;Agolada;95;1;18;30;2;17;27;3;6;7;72;7
Enero de 2021;12;Galicia;36;Pontevedra;36021;Gondomar;1082;22;191;267;25;285;292;28;147;123;707;77
Enero de 2021;12;Galicia;36;Pontevedra;36022;Grove, O;1061;23;204;241;34;274;285;38;102;54;850;17
Enero de 2021;12;Galicia;36;Pontevedra;36023;Guarda, A;660;12;134;135;15;176;188;90;49;29;449;43
Enero de 2021;12;Galicia;36;Pontevedra;36024;Lalán;1183;25;170;245;32;320;391;59;205;82;699;138
Enero de 2021;12;Galicia;36;Pontevedra;36025;Lama, A;188;8;28;51;7;38;56;10;15;10;146;7
Enero de 2021;12;Galicia;36;Pontevedra;36026;Marán;1798;32;357;382;32;524;471;95;201;116;1243;143
Enero de 2021;12;Galicia;36;Pontevedra;36027;Meaío;412;14;63;102;12;122;99;14;52;43;284;19
Enero de 2021;12;Galicia;36;Pontevedra;36028;Meis;331;9;58;86;8;74;96;27;47;29;212;16
Enero de 2021;12;Galicia;36;Pontevedra;36029;Moaía;1691;32;342;352;37;403;525;79;274;116;1129;93
Enero de 2021;12;Galicia;36;Pontevedra;36030;Mondariz;398;9;63;119;8;88;111;26;52;34;260;26
Enero de 2021;12;Galicia;36;Pontevedra;36031;Mondariz-Balneario;52;1;13;13;0;9;16;1;1;3;46;1
Enero de 2021;12;Galicia;36;Pontevedra;36032;Moraía;309;6;43;73;9;78;100;19;38;40;205;7
Enero de 2021;12;Galicia;36;Pontevedra;36033;Mos;1027;28;146;241;23;234;355;14;209;76;665;63
Enero de 2021;12;Galicia;36;Pontevedra;36034;Neves, As;349;7;50;95;7;78;112;44;48;32;200;25
Enero de 2021;12;Galicia;36;Pontevedra;36035;Nigrán;1224;27;224;288;20;297;368;41;143;70;901;69
Enero de 2021;12;Galicia;36;Pontevedra;36036;Oia;247;4;40;64;6;71;62;28;15;11;180;13
Enero de 2021;12;Galicia;36;Pontevedra;36037;Pazos de Borbán;287;6;40;73;4;42;122;10;44;23;199;11
Enero de 2021;12;Galicia;36;Pontevedra;36038;Pontevedra;6022;114;1068;1343;141;1520;1836;146;557;479;4360;480
Enero de 2021;12;Galicia;36;Pontevedra;36039;Porriío, O;1688;48;304;304;53;489;490;34;276;107;1135;136
Enero de 2021;12;Galicia;36;Pontevedra;36040;Portas;199;4;39;41;9;52;54;12;21;23;124;19
Enero de 2021;12;Galicia;36;Pontevedra;36041;Poio;1194;42;214;242;31;369;296;35;111;83;857;108
Enero de 2021;12;Galicia;36;Pontevedra;36042;Ponteareas;2046;55;284;405;52;553;697;75;235;128;1449;159
Enero de 2021;12;Galicia;36;Pontevedra;36043;Ponte Caldelas;479;10;67;126;13;97;166;18;54;34;333;40
Enero de 2021;12;Galicia;36;Pontevedra;36044;Pontecesures;232;3;38;48;5;60;78;4;38;10;159;21
Enero de 2021;12;Galicia;36;Pontevedra;36045;Redondela;1784;42;310;375;32;359;666;60;312;138;1179;95
Enero de 2021;12;Galicia;36;Pontevedra;36046;Ribadumia;336;9;54;79;14;97;83;16;52;30;227;11
Enero de 2021;12;Galicia;36;Pontevedra;36047;Rodeiro;76;1;11;31;1;18;14;9;16;7;41;3
Enero de 2021;12;Galicia;36;Pontevedra;36048;Rosal, O;473;9;80;99;10;130;145;71;53;29;301;19
Enero de 2021;12;Galicia;36;Pontevedra;36049;Salceda de Caselas;651;13;85;110;10;197;236;31;129;36;423;32
Enero de 2021;12;Galicia;36;Pontevedra;36050;Salvaterra de Miío;765;11;112;168;12;215;247;55;113;66;478;53
Enero de 2021;12;Galicia;36;Pontevedra;36051;Sanxenxo;1305;38;262;310;36;315;344;44;99;93;1027;42
Enero de 2021;12;Galicia;36;Pontevedra;36052;Silleda;384;9;72;87;4;108;104;26;52;33;249;24
Enero de 2021;12;Galicia;36;Pontevedra;36053;Soutomaior;588;8;82;136;10;150;202;23;71;36;425;33
Enero de 2021;12;Galicia;36;Pontevedra;36054;Tomiío;954;25;150;214;19;239;307;107;135;65;599;48
Enero de 2021;12;Galicia;36;Pontevedra;36055;Tui;1279;28;189;284;36;344;398;61;172;113;824;109
Enero de 2021;12;Galicia;36;Pontevedra;36056;Valga;376;6;51;83;11;88;137;7;80;33;232;24
Enero de 2021;12;Galicia;36;Pontevedra;36057;Vigo;23477;481;4066;5470;449;5457;7554;359;2618;1283;17480;1737
Enero de 2021;12;Galicia;36;Pontevedra;36058;Vilaboa;383;5;75;111;10;74;108;18;65;43;237;20
Enero de 2021;12;Galicia;36;Pontevedra;36059;Vila de Cruces;227;2;23;75;6;62;59;16;36;27;134;14
Enero de 2021;12;Galicia;36;Pontevedra;36060;Vilagarcía de Arousa;3518;105;704;774;92;844;999;181;406;196;2422;313
Enero de 2021;12;Galicia;36;Pontevedra;36061;Vilanova de Arousa;791;26;161;219;23;187;175;57;110;80;514;30
Enero de 2021;12;Galicia;36;Pontevedra;36901;Illa de Arousa, A;290;10;53;56;9;84;78;33;35;18;189;15
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28001;Acebeda, La;7;2;1;0;0;0;4;0;1;1;5;0
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28002;Ajalvir;276;15;41;60;8;71;81;7;28;8;216;17
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28003;Alameda del Valle;11;0;3;2;0;3;3;1;1;0;6;3
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28004;Álamo, El;784;52;146;160;45;169;212;3;51;85;561;84
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28005;Alcalá de Henares;14935;740;2453;2984;671;3569;4518;80;1437;1358;10755;1305
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28006;Alcobendas;6133;285;1075;1336;223;1427;1787;26;340;338;5140;289
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28007;Alcorcán;11178;574;1807;2259;491;2623;3424;69;680;889;8861;679
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28008;Aldea del Fresno;282;11;54;57;8;69;83;10;16;35;198;23
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28009;Algete;1131;49;185;247;50;221;379;4;115;76;887;49
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28010;Alpedrete;846;40;124;223;29;170;260;3;41;53;705;44
Enero de 2021;13;Madrid, Comunidad de;28;Madrid;28011;Ambite;74;3;11;13;2;20;25;2;5;5;59;3
