;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
Enero de 2020;2;Aragón;44;Teruel;44070;Castellar, El;4;1;1;1;0;0;1;0;1;0;2;1
Enero de 2020;2;Aragón;44;Teruel;44071;Castellote;26;3;5;6;0;5;7;4;2;4;15;1
Enero de 2020;2;Aragón;44;Teruel;44074;Cedrillas;18;0;2;7;3;3;3;1;3;1;13;0
Enero de 2020;2;Aragón;44;Teruel;44075;Celadas;15;1;2;5;1;3;3;1;5;0;7;2
Enero de 2020;2;Aragón;44;Teruel;44076;Cella;99;7;22;15;4;22;29;5;12;13;63;6
Enero de 2020;2;Aragón;44;Teruel;44077;Cerollera, La;1;1;0;0;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44080;Codoíera, La;4;0;1;0;0;2;1;1;0;0;3;0
Enero de 2020;2;Aragón;44;Teruel;44082;Corbalán;4;0;0;1;0;3;0;0;0;0;2;2
Enero de 2020;2;Aragón;44;Teruel;44084;Cortes de Aragón;1;0;0;0;0;0;1;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44085;Cosa;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44086;Cretas;21;0;4;4;0;5;8;1;1;3;16;0
Enero de 2020;2;Aragón;44;Teruel;44087;Crivillán;4;0;0;1;0;1;2;0;1;0;2;1
Enero de 2020;2;Aragón;44;Teruel;44088;Cuba, La;3;0;0;2;0;0;1;0;0;0;2;1
Enero de 2020;2;Aragón;44;Teruel;44089;Cubla;2;0;0;0;0;1;1;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44090;Cucalán;2;0;1;0;0;1;0;0;1;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44092;Cuervo, El;10;1;4;2;0;0;3;0;0;0;10;0
Enero de 2020;2;Aragón;44;Teruel;44093;Cuevas de Almudán;2;0;0;0;0;1;1;1;0;0;0;1
Enero de 2020;2;Aragón;44;Teruel;44094;Cuevas Labradas;6;0;0;3;0;1;2;0;0;0;6;0
Enero de 2020;2;Aragón;44;Teruel;44096;Ejulve;7;0;1;3;0;1;2;0;2;1;3;1
Enero de 2020;2;Aragón;44;Teruel;44097;Escorihuela;5;0;0;0;1;1;3;1;0;0;4;0
Enero de 2020;2;Aragón;44;Teruel;44099;Escucha;60;4;9;14;4;11;18;3;15;4;33;5
Enero de 2020;2;Aragón;44;Teruel;44100;Estercuel;5;0;1;1;0;2;1;0;1;1;3;0
Enero de 2020;2;Aragón;44;Teruel;44101;Ferreruela de Huerva;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44102;Fonfría;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44103;Formiche Alto;6;1;1;1;0;1;2;0;2;0;4;0
Enero de 2020;2;Aragón;44;Teruel;44105;Fórnoles;6;0;0;1;0;1;4;0;0;0;6;0
Enero de 2020;2;Aragón;44;Teruel;44106;Fortanete;5;0;2;1;0;1;1;0;0;2;3;0
Enero de 2020;2;Aragón;44;Teruel;44107;Foz-Calanda;9;0;1;2;0;2;4;0;2;0;6;1
Enero de 2020;2;Aragón;44;Teruel;44108;Fresneda, La;24;0;1;9;0;5;9;3;2;1;18;0
Enero de 2020;2;Aragón;44;Teruel;44109;Frías de Albarracán;3;1;1;0;0;0;1;1;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44110;Fuenferrada;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44111;Fuentes Calientes;2;0;1;0;0;1;0;0;0;0;1;1
Enero de 2020;2;Aragón;44;Teruel;44112;Fuentes Claras;9;1;1;3;0;2;2;1;0;0;6;2
Enero de 2020;2;Aragón;44;Teruel;44113;Fuentes de Rubielos;16;0;4;3;0;5;4;2;2;0;12;0
Enero de 2020;2;Aragón;44;Teruel;44114;Fuentespalda;8;0;1;4;0;0;3;1;0;0;7;0
Enero de 2020;2;Aragón;44;Teruel;44115;Galve;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44116;Gargallo;2;0;0;0;0;2;0;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44117;Gea de Albarracán;12;1;3;3;1;3;1;1;2;0;8;1
Enero de 2020;2;Aragón;44;Teruel;44118;Ginebrosa, La;5;0;0;1;0;3;1;2;0;0;3;0
Enero de 2020;2;Aragón;44;Teruel;44119;Griegos;5;0;1;0;0;2;2;1;0;0;4;0
Enero de 2020;2;Aragón;44;Teruel;44120;Guadalaviar;9;0;1;3;0;4;1;0;0;1;8;0
Enero de 2020;2;Aragón;44;Teruel;44121;Gódar;6;0;0;6;0;0;0;1;0;3;2;0
Enero de 2020;2;Aragón;44;Teruel;44122;Hójar;85;1;15;21;1;10;37;7;16;4;56;2
Enero de 2020;2;Aragón;44;Teruel;44123;Hinojosa de Jarque;6;0;1;2;0;1;2;1;0;1;4;0
Enero de 2020;2;Aragón;44;Teruel;44124;Hoz de la Vieja, La;5;0;1;2;0;0;2;0;1;1;3;0
Enero de 2020;2;Aragón;44;Teruel;44125;Huesa del Comán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44126;Iglesuela del Cid, La;24;2;4;5;1;4;8;2;8;2;10;2
Enero de 2020;2;Aragón;44;Teruel;44127;Jabaloyas;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44128;Jarque de la Val;1;0;0;0;0;0;1;0;1;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44129;Jatiel;3;1;0;1;0;0;1;3;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44130;Jorcas;2;0;0;0;1;0;1;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44131;Josa;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44132;Lagueruela;2;0;1;0;0;1;0;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44133;Lanzuela;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44135;Libros;3;0;1;0;1;0;1;0;1;0;1;1
Enero de 2020;2;Aragón;44;Teruel;44136;Lidán;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44137;Linares de Mora;6;0;2;2;0;1;1;0;4;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44138;Loscos;2;0;0;0;0;2;0;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44141;Lledó;7;0;1;2;0;3;1;0;0;0;7;0
Enero de 2020;2;Aragón;44;Teruel;44142;Maicas;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44143;Manzanera;30;3;8;6;1;5;7;3;6;3;17;1
Enero de 2020;2;Aragón;44;Teruel;44144;Martín del Río;13;0;3;3;0;2;5;0;3;1;8;1
Enero de 2020;2;Aragón;44;Teruel;44145;Mas de las Matas;40;4;4;12;1;7;12;3;3;5;27;2
Enero de 2020;2;Aragón;44;Teruel;44146;Mata de los Olmos, La;9;0;2;1;0;3;3;0;3;1;4;1
Enero de 2020;2;Aragón;44;Teruel;44147;Mazaleán;20;1;4;6;0;5;4;3;0;1;15;1
Enero de 2020;2;Aragón;44;Teruel;44148;Mezquita de Jarque;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44149;Mirambel;2;0;1;0;0;1;0;1;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44150;Miravete de la Sierra;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44151;Molinos;16;1;2;3;1;4;5;1;1;1;10;3
Enero de 2020;2;Aragón;44;Teruel;44152;Monforte de Moyuela;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44153;Monreal del Campo;81;0;15;20;0;26;20;6;10;5;52;8
Enero de 2020;2;Aragón;44;Teruel;44154;Monroyo;9;0;0;3;0;4;2;0;2;1;6;0
Enero de 2020;2;Aragón;44;Teruel;44155;Montalbán;41;1;8;8;3;5;16;5;6;2;26;2
Enero de 2020;2;Aragón;44;Teruel;44156;Monteagudo del Castillo;3;2;0;0;0;0;1;0;1;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44157;Monterde de Albarracán;1;0;0;0;0;0;1;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44158;Mora de Rubielos;69;1;5;13;0;25;25;4;6;9;49;1
Enero de 2020;2;Aragón;44;Teruel;44159;Moscardán;4;0;1;1;0;1;1;1;0;0;3;0
Enero de 2020;2;Aragón;44;Teruel;44160;Mosqueruela;16;0;4;0;1;3;8;2;4;1;9;0
Enero de 2020;2;Aragón;44;Teruel;44161;Muniesa;14;2;3;2;0;4;3;0;1;2;7;4
Enero de 2020;2;Aragón;44;Teruel;44163;Noguera de Albarracán;5;0;0;3;0;1;1;0;1;0;3;1
Enero de 2020;2;Aragón;44;Teruel;44164;Nogueras;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44165;Nogueruelas;6;0;2;2;0;2;0;0;1;1;4;0
Enero de 2020;2;Aragón;44;Teruel;44167;Obán;3;0;0;2;0;0;1;0;1;2;0;0
Enero de 2020;2;Aragón;44;Teruel;44168;Odán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44169;Ojos Negros;8;0;1;2;1;2;2;1;1;1;3;2
Enero de 2020;2;Aragón;44;Teruel;44171;Olba;27;1;5;5;0;6;10;2;0;2;22;1
Enero de 2020;2;Aragón;44;Teruel;44172;Oliete;18;2;2;7;0;2;5;0;8;0;8;2
Enero de 2020;2;Aragón;44;Teruel;44173;Olmos, Los;2;0;0;1;0;1;0;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44174;Orihuela del Tremedal;19;0;4;6;1;1;7;2;3;1;13;0
Enero de 2020;2;Aragón;44;Teruel;44175;Orrios;4;0;0;3;0;0;1;0;0;2;2;0
Enero de 2020;2;Aragón;44;Teruel;44176;Palomar de Arroyos;3;0;1;1;0;0;1;0;1;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44177;Pancrudo;3;0;0;1;0;1;1;1;0;0;1;1
Enero de 2020;2;Aragón;44;Teruel;44178;Parras de Castellote, Las;2;0;0;1;0;0;1;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44179;Peíarroya de Tastavins;8;0;0;0;1;2;5;0;0;0;6;2
Enero de 2020;2;Aragón;44;Teruel;44180;Peracense;3;1;0;0;0;1;1;0;0;1;2;0
Enero de 2020;2;Aragón;44;Teruel;44181;Peralejos;3;0;1;2;0;0;0;0;0;0;3;0
Enero de 2020;2;Aragón;44;Teruel;44182;Perales del Alfambra;14;1;1;0;1;7;4;0;0;1;12;1
Enero de 2020;2;Aragón;44;Teruel;44183;Pitarque;1;0;0;0;0;0;1;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44184;Plou;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44185;Pobo, El;2;0;0;1;0;1;0;0;0;1;1;0
Enero de 2020;2;Aragón;44;Teruel;44187;Portellada, La;6;0;0;3;0;1;2;0;1;0;5;0
Enero de 2020;2;Aragón;44;Teruel;44189;Pozondán;2;0;0;1;0;0;1;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44190;Pozuel del Campo;2;0;2;0;0;0;0;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44191;Puebla de Hójar, La;53;4;5;21;1;10;12;3;20;5;21;4
Enero de 2020;2;Aragón;44;Teruel;44192;Puebla de Valverde, La;13;0;3;2;0;3;5;0;4;2;6;1
Enero de 2020;2;Aragón;44;Teruel;44193;Puertomingalvo;6;0;1;2;0;2;1;1;1;0;4;0
Enero de 2020;2;Aragón;44;Teruel;44194;Rófales;5;1;1;1;0;1;1;1;0;0;4;0
Enero de 2020;2;Aragón;44;Teruel;44195;Rillo;3;0;0;0;0;1;2;0;0;0;3;0
Enero de 2020;2;Aragón;44;Teruel;44196;Riodeva;6;0;1;3;0;0;2;0;3;0;3;0
Enero de 2020;2;Aragón;44;Teruel;44197;Ródenas;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44198;Royuela;3;0;0;0;1;0;2;0;0;0;3;0
Enero de 2020;2;Aragón;44;Teruel;44199;Rubiales;1;0;0;0;0;1;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44200;Rubielos de la Córida;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44201;Rubielos de Mora;29;2;3;4;1;10;9;1;4;0;24;0
Enero de 2020;2;Aragón;44;Teruel;44203;Salcedillo;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44204;Saldán;1;0;0;1;0;0;0;0;0;1;0;0
Enero de 2020;2;Aragón;44;Teruel;44205;Samper de Calanda;20;0;7;8;0;2;3;1;2;6;11;0
Enero de 2020;2;Aragón;44;Teruel;44206;San Agustán;11;0;0;5;0;1;5;0;1;1;9;0
Enero de 2020;2;Aragón;44;Teruel;44207;San Martín del Río;5;0;3;1;0;1;0;0;3;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44208;Santa Cruz de Nogueras;2;0;0;1;0;0;1;1;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44209;Santa Eulalia;40;1;8;10;2;12;7;3;14;1;19;3
Enero de 2020;2;Aragón;44;Teruel;44210;Sarrián;22;1;4;3;1;5;8;4;6;0;10;2
Enero de 2020;2;Aragón;44;Teruel;44211;Segura de los Baíos;2;0;0;1;0;0;1;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44212;Seno;1;0;0;1;0;0;0;0;1;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44213;Singra;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44215;Terriente;1;0;1;0;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44216;Teruel;1715;122;267;313;106;453;454;31;169;128;1247;140
Enero de 2020;2;Aragón;44;Teruel;44217;Toril y Masegoso;2;0;0;2;0;0;0;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44218;Tormán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44219;Tornos;4;0;0;2;1;1;0;0;0;0;4;0
Enero de 2020;2;Aragón;44;Teruel;44220;Torralba de los Sisones;1;1;0;0;0;0;0;1;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44221;Torrecilla de Alcaíiz;14;0;3;1;1;4;5;1;2;1;10;0
Enero de 2020;2;Aragón;44;Teruel;44222;Torrecilla del Rebollar;2;0;1;1;0;0;0;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44223;Torre de Arcas;2;0;0;2;0;0;0;0;0;2;0;0
Enero de 2020;2;Aragón;44;Teruel;44224;Torre de las Arcas;3;0;0;1;0;1;1;1;0;0;1;1
Enero de 2020;2;Aragón;44;Teruel;44225;Torre del Compte;4;0;0;2;0;0;2;0;0;0;4;0
Enero de 2020;2;Aragón;44;Teruel;44226;Torrelacórcel;2;0;1;1;0;0;0;1;1;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44227;Torre los Negros;2;0;0;0;0;0;2;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44228;Torremocha de Jiloca;2;0;0;0;0;0;2;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44229;Torres de Albarracán;8;0;4;1;1;2;0;2;1;0;5;0
Enero de 2020;2;Aragón;44;Teruel;44230;Torrevelilla;11;1;1;2;0;4;3;2;1;0;8;0
Enero de 2020;2;Aragón;44;Teruel;44231;Torrijas;4;0;0;1;2;0;1;0;1;1;0;2
Enero de 2020;2;Aragón;44;Teruel;44232;Torrijo del Campo;16;1;1;4;2;3;5;2;4;0;7;3
Enero de 2020;2;Aragón;44;Teruel;44234;Tramacastiel;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44235;Tramacastilla;6;0;2;1;0;2;1;0;0;2;4;0
Enero de 2020;2;Aragón;44;Teruel;44236;Tronchán;4;0;1;2;0;1;0;0;1;1;2;0
Enero de 2020;2;Aragón;44;Teruel;44237;Urrea de Gaán;21;2;0;6;2;0;11;1;4;2;13;1
Enero de 2020;2;Aragón;44;Teruel;44238;Utrillas;177;13;28;28;7;42;59;4;30;9;111;23
Enero de 2020;2;Aragón;44;Teruel;44239;Valacloche;1;0;0;0;1;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44240;Valbona;5;0;0;3;0;1;1;1;0;0;4;0
Enero de 2020;2;Aragón;44;Teruel;44241;Valdealgorfa;19;0;3;6;0;1;9;2;2;1;14;0
Enero de 2020;2;Aragón;44;Teruel;44243;Valdecuenca;2;0;0;1;0;0;1;1;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44244;Valdelinares;1;0;0;0;1;0;0;1;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44245;Valdeltormo;16;0;0;6;1;5;4;2;0;1;12;1
Enero de 2020;2;Aragón;44;Teruel;44246;Valderrobres;107;7;18;21;3;26;32;5;15;13;64;10
Enero de 2020;2;Aragón;44;Teruel;44247;Valjunquera;13;1;1;4;2;3;2;0;1;3;8;1
Enero de 2020;2;Aragón;44;Teruel;44249;Vallecillo, El;2;0;1;0;0;0;1;1;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44250;Veguillas de la Sierra;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;44;Teruel;44251;Villafranca del Campo;12;0;1;1;3;3;4;0;0;1;9;2
Enero de 2020;2;Aragón;44;Teruel;44252;Villahermosa del Campo;3;0;1;0;0;0;2;1;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44256;Villanueva del Rebollar de la Sierra;1;0;0;0;0;0;1;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44257;Villar del Cobo;2;0;0;0;0;1;1;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44258;Villar del Salz;1;0;0;0;0;1;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44260;Villarluengo;7;0;0;4;0;0;3;1;1;0;5;0
Enero de 2020;2;Aragón;44;Teruel;44261;Villarquemado;39;4;2;5;2;10;16;1;3;3;31;1
Enero de 2020;2;Aragón;44;Teruel;44262;Villarroya de los Pinares;4;0;2;1;1;0;0;1;1;1;1;0
Enero de 2020;2;Aragón;44;Teruel;44263;Villastar;16;0;2;3;1;6;4;0;0;2;14;0
Enero de 2020;2;Aragón;44;Teruel;44264;Villel;26;2;7;6;1;5;5;2;2;4;15;3
Enero de 2020;2;Aragón;44;Teruel;44265;Vinaceite;4;0;0;1;0;1;2;2;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44266;Visiedo;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;44;Teruel;44267;Vivel del Río Martín;2;0;0;1;0;1;0;0;0;0;2;0
Enero de 2020;2;Aragón;44;Teruel;44268;Zoma, La;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50001;Abanto;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;50;Zaragoza;50002;Acered;3;0;0;1;0;1;1;1;0;0;2;0
Enero de 2020;2;Aragón;50;Zaragoza;50003;Agán;6;0;0;2;0;1;3;0;0;1;5;0
Enero de 2020;2;Aragón;50;Zaragoza;50004;Aguarán;11;0;4;1;0;2;4;2;3;1;5;0
Enero de 2020;2;Aragón;50;Zaragoza;50005;Aguilán;4;0;0;1;0;1;2;0;0;0;3;1
Enero de 2020;2;Aragón;50;Zaragoza;50006;Ainzán;42;3;9;10;3;4;13;4;13;2;22;1
Enero de 2020;2;Aragón;50;Zaragoza;50007;Aladrán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50008;Alagán;392;17;63;79;15;97;121;28;52;17;268;27
Enero de 2020;2;Aragón;50;Zaragoza;50009;Alarba;3;0;0;2;0;1;0;0;0;1;1;1
Enero de 2020;2;Aragón;50;Zaragoza;50010;Alberite de San Juan;1;0;0;0;0;1;0;0;0;0;1;0
Enero de 2020;2;Aragón;50;Zaragoza;50011;Albeta;4;1;0;0;0;0;3;0;1;0;3;0
Enero de 2020;2;Aragón;50;Zaragoza;50012;Alborge;1;0;1;0;0;0;0;1;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50013;Alcalá de Ebro;13;0;2;2;2;4;3;1;1;1;7;3
Enero de 2020;2;Aragón;50;Zaragoza;50014;Alcalá de Moncayo;4;0;2;1;0;1;0;1;0;0;3;0
Enero de 2020;2;Aragón;50;Zaragoza;50015;Alconchel de Ariza;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50016;Aldehuela de Liestos;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50017;Alfajarán;118;5;17;14;1;26;55;2;14;6;94;2
Enero de 2020;2;Aragón;50;Zaragoza;50018;Alfamán;51;2;9;6;5;13;16;11;6;1;33;0
Enero de 2020;2;Aragón;50;Zaragoza;50019;Alforque;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50020;Alhama de Aragón;60;5;8;14;3;16;14;1;4;3;51;1
Enero de 2020;2;Aragón;50;Zaragoza;50021;Almochuel;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50022;Almolda, La;6;0;1;1;0;2;2;1;0;0;5;0
Enero de 2020;2;Aragón;50;Zaragoza;50023;Almonacid de la Cuba;12;0;2;3;0;2;5;0;0;0;12;0
Enero de 2020;2;Aragón;50;Zaragoza;50024;Almonacid de la Sierra;18;1;4;6;1;4;2;8;1;0;8;1
Enero de 2020;2;Aragón;50;Zaragoza;50025;Almunia de Doía Godina, La;440;17;67;95;18;98;145;77;60;13;271;19
Enero de 2020;2;Aragón;50;Zaragoza;50026;Alpartir;20;1;4;11;0;3;1;3;7;1;9;0
Enero de 2020;2;Aragón;50;Zaragoza;50027;Ambel;13;0;2;7;0;1;3;3;4;0;6;0
Enero de 2020;2;Aragón;50;Zaragoza;50028;Anento;1;1;0;0;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;50;Zaragoza;50029;Anióán;17;1;5;4;0;3;4;5;3;0;9;0
Enero de 2020;2;Aragón;50;Zaragoza;50030;Aóán de Moncayo;7;0;2;1;0;1;3;0;1;1;5;0
Enero de 2020;2;Aragón;50;Zaragoza;50031;Aranda de Moncayo;8;0;3;2;0;0;3;1;2;0;5;0
Enero de 2020;2;Aragón;50;Zaragoza;50032;Arándiga;14;1;2;7;0;1;3;3;5;2;4;0
Enero de 2020;2;Aragón;50;Zaragoza;50033;Ardisa;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50034;Ariza;44;5;5;13;2;7;12;7;7;4;21;5
Enero de 2020;2;Aragón;50;Zaragoza;50035;Artieda;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;50;Zaragoza;50036;Asán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50037;Atea;5;0;0;2;0;0;3;0;1;0;4;0
Enero de 2020;2;Aragón;50;Zaragoza;50038;Ateca;103;4;11;25;5;23;35;17;20;4;57;5
Enero de 2020;2;Aragón;50;Zaragoza;50039;Azuara;17;0;1;6;2;1;7;0;2;2;11;2
Enero de 2020;2;Aragón;50;Zaragoza;50040;Badules;2;0;1;0;0;1;0;0;0;1;0;1
Enero de 2020;2;Aragón;50;Zaragoza;50041;Bagóós;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50042;Balconchán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50043;Bórboles;7;2;1;0;2;1;1;1;1;0;5;0
Enero de 2020;2;Aragón;50;Zaragoza;50044;Bardallur;11;1;2;4;0;0;4;3;2;0;6;0
Enero de 2020;2;Aragón;50;Zaragoza;50045;Belchite;56;1;6;15;2;10;22;1;18;7;29;1
Enero de 2020;2;Aragón;50;Zaragoza;50046;Belmonte de Gracián;6;1;1;3;0;1;0;2;0;0;3;1
Enero de 2020;2;Aragón;50;Zaragoza;50047;Berdejo;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50048;Berrueco;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50050;Bijuesca;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50051;Biota;49;3;4;14;1;14;13;8;6;3;31;1
Enero de 2020;2;Aragón;50;Zaragoza;50052;Bisimbre;2;0;0;0;0;0;2;0;0;0;2;0
Enero de 2020;2;Aragón;50;Zaragoza;50053;Boquiíeni;33;0;6;4;1;6;16;9;2;2;18;2
Enero de 2020;2;Aragón;50;Zaragoza;50054;Bordalba;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50055;Borja;257;8;49;59;19;59;63;25;60;13;135;24
Enero de 2020;2;Aragón;50;Zaragoza;50056;Botorrita;26;1;4;7;0;3;11;0;5;3;17;1
Enero de 2020;2;Aragón;50;Zaragoza;50057;Brea de Aragón;70;2;5;16;2;10;35;4;44;3;16;3
Enero de 2020;2;Aragón;50;Zaragoza;50058;Bubierca;3;0;0;3;0;0;0;1;0;0;2;0
Enero de 2020;2;Aragón;50;Zaragoza;50059;Bujaraloz;10;1;1;1;0;3;4;3;0;0;6;1
Enero de 2020;2;Aragón;50;Zaragoza;50060;Bulbuente;13;0;1;4;0;4;4;1;4;0;8;0
Enero de 2020;2;Aragón;50;Zaragoza;50061;Bureta;14;0;5;2;1;2;4;2;8;1;3;0
Enero de 2020;2;Aragón;50;Zaragoza;50062;Burgo de Ebro, El;119;6;10;22;9;45;27;3;13;9;89;5
Enero de 2020;2;Aragón;50;Zaragoza;50063;Buste, El;4;0;0;0;0;3;1;0;3;0;1;0
Enero de 2020;2;Aragón;50;Zaragoza;50064;Cabaías de Ebro;29;1;7;3;0;6;12;0;9;2;17;1
Enero de 2020;2;Aragón;50;Zaragoza;50065;Cabolafuente;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50066;Cadrete;195;6;25;44;7;56;57;2;24;12;142;15
Enero de 2020;2;Aragón;50;Zaragoza;50067;Calatayud;1304;51;192;269;48;347;397;210;95;95;842;62
Enero de 2020;2;Aragón;50;Zaragoza;50068;Calatorao;150;1;33;39;4;25;48;37;24;10;75;4
Enero de 2020;2;Aragón;50;Zaragoza;50069;Calcena;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50070;Calmarza;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2020;2;Aragón;50;Zaragoza;50071;Campillo de Aragón;1;0;0;1;0;0;0;0;0;0;1;0
Enero de 2020;2;Aragón;50;Zaragoza;50072;Carenas;8;0;1;4;0;1;2;0;3;1;4;0
