;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
Enero de 2024;7;Castilla y León;37;Salamanca;37113;Cubo de Don Sancho, El;13;0;<5;0;0;<5;10;0;<5;0;11;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37114;Chagarcía Medianero;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37115;Dios le Guarde;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37116;Doíinos de Ledesma;<5;0;0;<5;<5;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37117;Doíinos de Salamanca;111;5;6;22;6;35;37;<5;7;8;87;8
Enero de 2024;7;Castilla y León;37;Salamanca;37118;Ejeme;13;<5;<5;<5;<5;<5;<5;<5;<5;0;9;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37119;Encina, La;5;0;0;<5;0;0;<5;0;0;<5;<5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37120;Encina de San Silvestre;<5;0;0;<5;0;0;<5;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37121;Encinas de Abajo;39;<5;7;<5;<5;9;15;<5;<5;<5;35;0
Enero de 2024;7;Castilla y León;37;Salamanca;37122;Encinas de Arriba;10;0;<5;<5;0;<5;<5;0;0;0;10;0
Enero de 2024;7;Castilla y León;37;Salamanca;37123;Encinasola de los Comendadores;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37124;Endrinal;5;0;<5;<5;<5;0;<5;0;0;0;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37125;Escurial de la Sierra;9;0;0;8;0;0;<5;<5;0;<5;<5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37126;Espadaía;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37127;Espeja;14;<5;<5;<5;0;<5;5;<5;0;<5;11;0
Enero de 2024;7;Castilla y León;37;Salamanca;37128;Espino de la Orbada;7;<5;0;<5;0;<5;<5;0;0;0;7;0
Enero de 2024;7;Castilla y León;37;Salamanca;37129;Florida de Liébana;15;<5;<5;<5;0;<5;9;0;<5;0;14;0
Enero de 2024;7;Castilla y León;37;Salamanca;37130;Forfoleda;<5;0;0;<5;0;<5;<5;0;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37131;Frades de la Sierra;5;0;0;<5;0;0;<5;0;0;0;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37132;Fregeneda, La;14;0;<5;8;0;0;<5;0;<5;<5;11;0
Enero de 2024;7;Castilla y León;37;Salamanca;37133;Fresnedoso;<5;0;<5;0;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37134;Fresno Alhándiga;14;0;<5;<5;0;<5;8;<5;0;<5;12;0
Enero de 2024;7;Castilla y León;37;Salamanca;37135;Fuente de San Esteban, La;74;<5;9;20;<5;15;26;8;<5;<5;49;9
Enero de 2024;7;Castilla y León;37;Salamanca;37136;Fuenteguinaldo;40;0;<5;10;0;11;15;0;<5;<5;38;0
Enero de 2024;7;Castilla y León;37;Salamanca;37137;Fuenteliante;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37138;Fuenterroble de Salvatierra;13;<5;0;<5;<5;<5;5;0;<5;0;9;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37139;Fuentes de Béjar;10;0;<5;5;0;0;<5;0;<5;0;8;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37140;Fuentes de Oíoro;46;0;7;10;<5;10;18;0;0;0;37;9
Enero de 2024;7;Castilla y León;37;Salamanca;37141;Gajates;6;0;0;<5;0;<5;<5;0;0;0;5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37142;Galindo y Perahuy;30;<5;<5;7;<5;6;12;0;0;0;27;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37143;Galinduste;27;<5;<5;<5;<5;9;12;0;<5;0;24;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37144;Galisancho;15;<5;<5;<5;0;<5;5;0;0;<5;11;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37145;Gallegos de Argañán;10;<5;<5;<5;0;<5;5;0;<5;0;7;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37146;Gallegos de Solmirán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37147;Garcibuey;10;0;0;<5;0;<5;5;0;0;0;9;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37148;Garcihernández;12;0;0;<5;<5;<5;7;0;<5;0;10;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37149;Garcirrey;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37150;Gejuelo del Barro;<5;0;0;<5;0;0;0;0;0;0;0;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37151;Golpejas;8;0;<5;<5;0;<5;<5;0;<5;0;7;0
Enero de 2024;7;Castilla y León;37;Salamanca;37152;Gomecello;21;<5;<5;<5;<5;5;7;<5;<5;<5;16;0
Enero de 2024;7;Castilla y León;37;Salamanca;37154;Guadramiro;<5;0;<5;0;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37155;Guijo de Ávila;7;0;0;<5;0;0;<5;0;0;0;7;0
Enero de 2024;7;Castilla y León;37;Salamanca;37156;Guijuelo;237;12;22;26;17;73;87;5;60;<5;143;25
Enero de 2024;7;Castilla y León;37;Salamanca;37157;Herguijuela de Ciudad Rodrigo;<5;0;<5;<5;0;0;0;<5;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37158;Herguijuela de la Sierra;9;<5;0;5;<5;<5;<5;<5;<5;<5;6;0
Enero de 2024;7;Castilla y León;37;Salamanca;37159;Herguijuela del Campo;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37160;Hinojosa de Duero;24;<5;<5;<5;<5;<5;12;<5;<5;<5;20;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37161;Horcajo de Montemayor;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37162;Horcajo Medianero;17;0;0;7;<5;<5;8;<5;<5;<5;14;0
Enero de 2024;7;Castilla y León;37;Salamanca;37163;Hoya, La;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37164;Huerta;17;0;0;6;0;<5;8;0;<5;0;16;0
Enero de 2024;7;Castilla y León;37;Salamanca;37165;Iruelos;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37166;Ituero de Azaba;9;<5;0;<5;<5;0;<5;<5;0;<5;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37167;Juzbado;<5;<5;0;0;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37168;Lagunilla;27;0;<5;14;0;<5;9;<5;0;<5;22;0
Enero de 2024;7;Castilla y León;37;Salamanca;37169;Larrodrigo;14;0;0;5;0;<5;5;0;0;<5;11;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37170;Ledesma;77;<5;8;15;<5;17;31;<5;<5;<5;63;6
Enero de 2024;7;Castilla y León;37;Salamanca;37171;Ledrada;13;<5;<5;<5;0;<5;<5;0;<5;0;9;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37172;Linares de Riofrío;31;<5;6;10;0;<5;13;0;<5;<5;26;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37173;Lumbrales;63;<5;7;19;<5;11;23;<5;<5;7;51;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37174;Macotera;48;<5;6;15;<5;7;17;<5;<5;<5;42;0
Enero de 2024;7;Castilla y León;37;Salamanca;37175;Machacán;22;<5;<5;7;0;<5;11;0;0;<5;19;0
Enero de 2024;7;Castilla y León;37;Salamanca;37176;Madroíal;12;0;<5;<5;0;<5;6;0;<5;<5;9;0
Enero de 2024;7;Castilla y León;37;Salamanca;37177;Maóllo, El;12;<5;<5;<5;0;0;<5;0;<5;<5;9;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37178;Malpartida;5;0;0;<5;0;<5;<5;0;0;0;<5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37179;Mancera de Abajo;6;0;0;<5;0;<5;<5;0;0;0;6;0
Enero de 2024;7;Castilla y León;37;Salamanca;37180;Manzano, El;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37181;Martiago;8;0;0;<5;0;<5;<5;0;0;0;8;0
Enero de 2024;7;Castilla y León;37;Salamanca;37182;Martinamor;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37183;Martín de Yeltes;25;0;<5;<5;0;<5;18;0;0;<5;24;0
Enero de 2024;7;Castilla y León;37;Salamanca;37184;Masueco;9;0;<5;5;0;0;<5;0;0;0;8;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37185;Castellanos de Villiquera;34;<5;<5;5;<5;6;15;0;<5;<5;27;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37186;Mata de Ledesma, La;<5;<5;0;<5;0;0;0;<5;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37187;Matilla de los Caíos del Río;55;<5;<5;12;0;12;23;<5;<5;<5;42;5
Enero de 2024;7;Castilla y León;37;Salamanca;37188;Maya, La;5;0;<5;<5;0;0;<5;0;0;0;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37189;Membribe de la Sierra;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37190;Mieza;<5;0;0;<5;0;0;0;0;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37191;Milano, El;<5;0;<5;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37192;Miranda de Azán;32;<5;5;12;<5;8;5;<5;0;<5;28;0
Enero de 2024;7;Castilla y León;37;Salamanca;37193;Miranda del Castaíar;20;<5;<5;10;0;<5;5;<5;<5;<5;13;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37194;Mogarraz;7;<5;0;<5;0;<5;0;0;<5;<5;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37195;Molinillo;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37196;Monforte de la Sierra;<5;0;0;<5;0;0;0;0;0;<5;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37197;Monleán;<5;0;0;0;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37198;Monleras;8;<5;<5;<5;0;<5;<5;0;0;0;8;0
Enero de 2024;7;Castilla y León;37;Salamanca;37199;Monsagro;6;<5;0;<5;0;<5;0;<5;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37200;Montejo;8;<5;0;<5;0;<5;<5;0;<5;<5;5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37201;Montemayor del Río;9;0;<5;<5;0;<5;5;0;<5;0;6;0
Enero de 2024;7;Castilla y León;37;Salamanca;37202;Monterrubio de Armuía;66;<5;<5;17;<5;18;22;<5;0;<5;57;5
Enero de 2024;7;Castilla y León;37;Salamanca;37203;Monterrubio de la Sierra;<5;0;<5;<5;0;<5;0;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37204;Morasverdes;11;0;0;<5;0;<5;<5;0;0;<5;9;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37205;Morille;15;0;<5;9;0;<5;<5;<5;0;<5;12;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37206;Moróíigo;<5;0;<5;0;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37207;Moriscos;28;<5;<5;5;<5;7;11;0;<5;<5;23;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37208;Moronta;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37209;Mozórbez;36;<5;5;10;0;8;12;0;<5;<5;28;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37211;Narros de Matalayegua;<5;<5;0;0;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37212;Navacarros;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37213;Nava de Béjar;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37214;Nava de Francia;<5;0;0;0;0;0;<5;0;0;0;<5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37215;Nava de Sotrobal;13;0;<5;<5;<5;<5;5;<5;<5;0;9;0
Enero de 2024;7;Castilla y León;37;Salamanca;37216;Navales;15;0;<5;0;0;5;8;<5;<5;<5;11;0
Enero de 2024;7;Castilla y León;37;Salamanca;37217;Navalmoral de Béjar;<5;0;<5;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37218;Navamorales;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37219;Navarredonda de la Rinconada;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37221;Navasfrías;20;0;0;11;0;0;9;<5;0;<5;17;0
Enero de 2024;7;Castilla y León;37;Salamanca;37222;Negrilla de Palencia;<5;0;0;<5;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37223;Olmedo de Camaces;<5;<5;0;0;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37224;Orbada, La;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37225;Pajares de la Laguna;<5;0;<5;<5;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37226;Palacios del Arzobispo;<5;0;<5;0;0;<5;0;0;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37228;Palaciosrubios;11;0;<5;5;0;<5;<5;<5;<5;0;8;0
Enero de 2024;7;Castilla y León;37;Salamanca;37229;Palencia de Negrilla;7;0;0;<5;<5;<5;<5;0;0;0;6;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37230;Parada de Arriba;15;<5;<5;<5;0;6;5;0;<5;0;10;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37231;Parada de Rubiales;8;0;<5;<5;0;0;<5;0;0;<5;7;0
Enero de 2024;7;Castilla y León;37;Salamanca;37232;Paradinas de San Juan;12;0;<5;0;0;<5;9;0;<5;0;9;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37233;Pastores;<5;0;0;<5;0;0;<5;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37234;Payo, El;12;0;0;<5;0;<5;8;<5;0;<5;9;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37235;Pedraza de Alba;17;0;<5;<5;<5;<5;8;<5;<5;0;13;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37236;Pedrosillo de Alba;<5;0;0;<5;0;0;<5;<5;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37237;Pedrosillo de los Aires;19;<5;<5;<5;0;5;8;<5;<5;0;14;0
Enero de 2024;7;Castilla y León;37;Salamanca;37238;Pedrosillo el Ralo;<5;0;0;<5;0;<5;0;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37239;Pedroso de la Armuía, El;10;0;<5;5;0;<5;<5;<5;0;0;8;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37240;Pelabravo;77;7;9;15;<5;17;25;<5;<5;<5;66;6
Enero de 2024;7;Castilla y León;37;Salamanca;37241;Pelarrodróguez;9;0;<5;<5;0;<5;<5;<5;0;<5;6;0
Enero de 2024;7;Castilla y León;37;Salamanca;37242;Pelayos;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37243;Peía, La;<5;0;0;<5;0;0;<5;<5;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37244;Peíacaballera;10;0;<5;<5;0;<5;<5;0;0;<5;9;0
Enero de 2024;7;Castilla y León;37;Salamanca;37245;Peíaparda;19;<5;<5;7;0;<5;7;<5;0;0;18;0
Enero de 2024;7;Castilla y León;37;Salamanca;37246;Peíaranda de Bracamonte;330;18;39;53;11;51;158;9;41;9;244;27
Enero de 2024;7;Castilla y León;37;Salamanca;37247;Peíarandilla;<5;0;<5;0;0;<5;<5;<5;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37248;Peralejos de Abajo;<5;0;<5;0;0;0;<5;0;0;<5;0;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37249;Peralejos de Arriba;<5;0;0;<5;0;0;0;0;0;<5;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37250;Pereía de la Ribera;14;0;<5;7;0;<5;<5;0;0;<5;12;0
Enero de 2024;7;Castilla y León;37;Salamanca;37251;Peromingo;<5;0;<5;0;0;0;<5;0;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37252;Pinedas;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37253;Pino de Tormes, El;8;0;<5;<5;<5;<5;<5;0;0;0;7;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37254;Pitiegua;7;0;<5;<5;0;<5;<5;0;<5;0;5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37255;Pizarral;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37256;Poveda de las Cintas;6;0;<5;<5;0;0;<5;0;0;<5;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37257;Pozos de Hinojo;<5;0;<5;0;<5;0;<5;0;0;0;<5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37258;Puebla de Azaba;8;<5;0;5;<5;0;<5;<5;0;0;5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37259;Puebla de San Medel;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37260;Puebla de Yeltes;<5;<5;0;0;0;0;<5;<5;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37261;Puente del Congosto;9;0;<5;5;0;0;<5;0;<5;<5;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37262;Puertas;<5;0;0;<5;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37263;Puerto de Béjar;14;0;<5;6;0;0;<5;0;0;0;14;0
Enero de 2024;7;Castilla y León;37;Salamanca;37264;Puerto Seguro;6;0;<5;<5;0;<5;0;0;0;0;6;0
Enero de 2024;7;Castilla y León;37;Salamanca;37265;Rógama;14;0;<5;<5;0;<5;7;0;0;<5;13;0
Enero de 2024;7;Castilla y León;37;Salamanca;37266;Redonda, La;<5;0;<5;0;0;0;<5;0;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37267;Retortillo;11;<5;0;<5;0;<5;7;0;0;0;11;0
Enero de 2024;7;Castilla y León;37;Salamanca;37268;Rinconada de la Sierra, La;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37269;Robleda;19;<5;<5;<5;0;<5;11;0;0;<5;15;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37270;Robliza de Cojos;6;0;0;<5;0;<5;<5;0;0;0;6;0
Enero de 2024;7;Castilla y León;37;Salamanca;37271;Rollán;12;0;<5;<5;0;0;8;0;0;<5;11;0
Enero de 2024;7;Castilla y León;37;Salamanca;37272;Saelices el Chico;6;0;<5;<5;0;<5;<5;0;0;0;5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37273;Sagrada, La;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37274;Salamanca;9112;399;1261;2044;417;1980;3011;257;430;550;6690;1185
Enero de 2024;7;Castilla y León;37;Salamanca;37275;Saldeana;<5;0;<5;<5;0;<5;0;0;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37276;Salmoral;5;0;0;5;0;0;0;0;0;0;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37277;Salvatierra de Tormes;<5;0;0;0;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37278;San Cristóbal de la Cuesta;63;<5;7;14;<5;17;22;<5;<5;<5;54;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37279;Sancti-Spóritus;46;<5;5;12;<5;9;15;<5;<5;<5;38;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37280;Sanchán de la Ribera;<5;0;0;0;0;0;<5;<5;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37281;Sanchán de la Sagrada;<5;0;0;<5;0;<5;<5;<5;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37282;Sanchotello;8;0;0;<5;0;<5;5;<5;0;0;7;0
Enero de 2024;7;Castilla y León;37;Salamanca;37283;Sando;6;0;0;<5;<5;<5;<5;<5;0;0;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37284;San Esteban de la Sierra;20;<5;<5;<5;0;<5;7;0;<5;<5;12;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37285;San Felices de los Gallegos;14;0;<5;7;<5;0;5;0;<5;<5;10;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37286;San Martín del Castaíar;14;<5;<5;5;<5;<5;5;0;<5;<5;11;0
Enero de 2024;7;Castilla y León;37;Salamanca;37287;San Miguel de Valero;13;0;0;6;<5;0;6;0;0;0;13;0
Enero de 2024;7;Castilla y León;37;Salamanca;37288;San Morales;17;<5;<5;<5;<5;<5;9;0;0;0;17;0
Enero de 2024;7;Castilla y León;37;Salamanca;37289;San Muíoz;8;0;<5;0;0;<5;<5;0;0;0;7;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37290;San Pedro del Valle;7;0;0;<5;0;<5;<5;0;<5;0;5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37291;San Pedro de Rozados;16;<5;<5;<5;0;<5;5;0;<5;0;14;0
Enero de 2024;7;Castilla y León;37;Salamanca;37292;San Pelayo de Guareía;<5;0;0;<5;0;0;0;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37293;Santa María de Sando;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37294;Santa Marta de Tormes;878;42;106;153;34;180;363;11;41;50;689;87
Enero de 2024;7;Castilla y León;37;Salamanca;37296;Santiago de la Puebla;17;0;<5;9;0;<5;<5;<5;<5;<5;12;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37297;Santibááez de Béjar;29;0;5;8;<5;<5;12;0;<5;<5;23;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37298;Santibááez de la Sierra;<5;0;0;<5;0;<5;<5;0;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37299;Santiz;9;0;0;5;0;0;<5;0;0;<5;8;0
Enero de 2024;7;Castilla y León;37;Salamanca;37300;Santos, Los;17;<5;<5;6;<5;<5;<5;<5;<5;0;12;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37301;Sardán de los Frailes;6;0;0;<5;0;0;5;0;<5;0;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37302;Saucelle;15;<5;<5;7;0;<5;<5;0;<5;<5;11;0
Enero de 2024;7;Castilla y León;37;Salamanca;37303;Sahugo, El;9;0;<5;5;0;0;<5;0;0;<5;7;0
Enero de 2024;7;Castilla y León;37;Salamanca;37304;Sepulcro-Hilario;<5;0;0;<5;0;0;<5;<5;<5;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37305;Sequeros;13;<5;<5;<5;0;<5;<5;<5;<5;<5;7;0
Enero de 2024;7;Castilla y León;37;Salamanca;37306;Serradilla del Arroyo;6;0;0;<5;0;0;5;0;<5;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37307;Serradilla del Llano;8;0;0;<5;<5;0;5;<5;<5;0;5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37309;Sierpe, La;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37310;Sieteiglesias de Tormes;<5;<5;0;0;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37311;Sobradillo;8;0;<5;<5;0;0;<5;0;0;<5;6;0
Enero de 2024;7;Castilla y León;37;Salamanca;37312;Sorihuela;12;0;0;<5;0;<5;8;0;0;0;12;0
Enero de 2024;7;Castilla y León;37;Salamanca;37313;Sotoserrano;32;<5;<5;11;0;<5;15;<5;5;<5;23;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37314;Tabera de Abajo;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37315;Tala, La;<5;0;0;<5;0;0;<5;0;<5;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37316;Tamames;22;0;<5;6;<5;8;5;<5;0;<5;17;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37317;Tarazona de Guareía;18;0;<5;<5;<5;<5;8;0;0;<5;15;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37318;Tardóguila;<5;0;0;<5;0;0;<5;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37319;Tejado, El;<5;0;0;<5;0;<5;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37320;Tejeda y Segoyuela;<5;0;<5;0;0;0;0;0;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37321;Tenebrán;0;0;0;0;0;0;0;0;0;0;0;0
Enero de 2024;7;Castilla y León;37;Salamanca;37322;Terradillos;249;17;28;61;6;52;85;<5;12;19;187;27
Enero de 2024;7;Castilla y León;37;Salamanca;37323;Topas;24;<5;<5;5;0;5;9;0;0;<5;22;0
Enero de 2024;7;Castilla y León;37;Salamanca;37324;Tordillos;5;0;<5;<5;0;<5;<5;0;0;0;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37325;Tornadizo, El;<5;0;<5;<5;0;0;0;0;<5;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37327;Torresmenudas;7;0;<5;<5;0;<5;<5;0;0;<5;5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37328;Trabanca;9;0;<5;<5;0;<5;<5;<5;0;<5;<5;<5
Enero de 2024;7;Castilla y León;37;Salamanca;37329;Tremedal de Tormes;<5;0;0;0;0;0;<5;<5;0;0;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37330;Valdecarros;9;0;0;<5;0;0;8;0;<5;0;7;0
Enero de 2024;7;Castilla y León;37;Salamanca;37331;Valdefuentes de Sangusán;<5;0;0;<5;0;0;<5;0;0;<5;<5;0
Enero de 2024;7;Castilla y León;37;Salamanca;37332;Valdehijaderos;<5;0;0;<5;0;0;<5;0;0;0;<5;0
