cod_municipio;cod_provincia;cp;direccion;dormit_totales;estudio;fecha_alta;habdoble;habindi;municipio;nombre;numplazasdoble;numplazasindi;plazas_totales;provincia;ref_catastral;rural;signatura;superficie;web
99;3;3189.0;AV TORREVIEJA-MONTEZENIA, 2D, Es:2 Pl:00 Pt:01;3;N;22/05/2025;3.0;0.0;ORIHUELA;;6;0;6;ALICANTE/ALACANT;7700112XH9070S0002UR;N;CV-VUT0516632-A;255.00;
99;3;3300.0;AV TORREVIEJA-BALCONES, 150, Es:T Pl:OD Pt:OS;3;N;03/11/2022;3.0;0.0;ORIHUELA;Vivienda 493189-A;6;0;6;ALICANTE/ALACANT;9535319YH9093N0001LZ;N;CV-VUT0493189-A;89.00;
99;3;3300.0;PL PUNTA PRIMA TORREVIEJA, 1, Es:1 Pl:01 Pt:11;2;N;22/08/2023;2.0;0.0;ORIHUELA;Vivienda 501074-A;4;0;4;ALICANTE/ALACANT;0925701YH0002S0082EJ;N;CV-VUT0501074-A;32.00;
99;3;3300.0;PL PUNTA PRIMA TORREVIEJA, 1, Es:1 Pl:01 Pt:13;2;N;26/06/2024;2.0;0.0;ORIHUELA;Vivienda 509632-A;4;0;4;ALICANTE/ALACANT;0925701YH0002S0084TL;N;CV-VUT0509632-A;33.00;
99;3;3300.0;PL PUNTA PRIMA TORREVIEJA, 1, Es:1 Pl:02 Pt:16;2;N;16/02/2021;2.0;0.0;ORIHUELA;Vivienda 485002-A;4;0;4;ALICANTE/ALACANT;0925701YH0002S0087IX;N;CV-VUT0485002-A;35.00;
99;3;3300.0;PL PUNTA PRIMA TORREVIEJA, 1, Es:1 Pl:02 Pt:19;2;N;29/01/2018;2.0;0.0;ORIHUELA;Vivienda 463192-A;4;0;4;ALICANTE/ALACANT;0925701YH0002S0090IX;N;CV-VUT0463192-A;35.00;
99;3;3300.0;PL PUNTA PRIMA TORREVIEJA, 1, Es:1 Pl:02 Pt:20;2;N;25/04/2023;2.0;0.0;ORIHUELA;Vivienda 497275-A;4;0;4;ALICANTE/ALACANT;0925701YH0002S0091OM;N;CV-VUT0497275-A;36.00;
99;3;3300.0;PL PUNTA PRIMA TORREVIEJA, 1, Es:1 Pl:BJ Pt:06;2;N;24/09/2024;2.0;0.0;ORIHUELA;Vivienda 511724-A;4;0;4;ALICANTE/ALACANT;0925701YH0002S0077QG;N;CV-VUT0511724-A;36.00;
99;3;3300.0;UR PAU 20 CIÑUELICA,, Es:4 Pl:+1 Pt:141;2;N;08/08/2025;2.0;0.0;ORIHUELA;Sunset View Punta Prima Torrevieja;4;0;4;ALICANTE/ALACANT;9931502XH9093S0155YS;N;CV-VUT0518073-A;68.00;
121;3;3130.0;CL TORREVIEJA, 21, Es:T Pl:OD Pt:OS;2;N;09/01/2026;2.0;0.0;SANTA POLA;Juan Miguel Morata Romero;4;0;4;ALICANTE/ALACANT;2202106YH1320S0001PU;N;CV-VUT0519717-A;50.00;https://www.airbnb.es/rooms/13154774?check_in=2026-02-10&check_out=2026-02-15&search_mode=regular_search&source_impression_id
121;3;3130.0;CL TORREVIEJA, 22, Es:T Pl:OD Pt:OS;3;N;02/04/2025;2.0;1.0;SANTA POLA;;4;1;5;ALICANTE/ALACANT;2203113YH1320S0001TU;N;CV-VUT0515579-A;38.00;
121;3;3130.0;CL TORREVIEJA, 42, Es:T Pl:OD Pt:OS;1;N;02/05/2023;1.0;0.0;SANTA POLA;Vivienda 497542-A;2;0;2;ALICANTE/ALACANT;2203161YH1320S0001EU;N;CV-VUT0497542-A;36.00;
121;3;3130.0;CL TORREVIEJA, 44, Es:T Pl:OD Pt:OS;2;N;13/05/2023;2.0;0.0;SANTA POLA;Vivienda 498033-A;4;0;4;ALICANTE/ALACANT;2203149YH1320S0001KU;N;CV-VUT0498033-A;54.00;
121;3;3130.0;CL TORREVIEJA, 45, Es:T Pl:OD Pt:OS;1;N;03/07/2024;1.0;0.0;SANTA POLA;Vivienda 509853-A;2;0;2;ALICANTE/ALACANT;2203126YH1320S0001EU;N;CV-VUT0509853-A;38.00;
121;3;3130.0;CL TORREVIEJA, 55, Es:T Pl:OD Pt:OS;3;N;05/06/2025;1.0;2.0;SANTA POLA;;2;2;4;ALICANTE/ALACANT;2203121YH1320S0001RU;N;CV-VUT0516956-A;38.00;
121;3;3130.0;CL TORREVIEJA, 57, Es:T Pl:OD Pt:OS;1;N;10/12/2019;1.0;0.0;SANTA POLA;Vivienda 480223-A;2;0;2;ALICANTE/ALACANT;2203120YH1320S0001KU;N;CV-VUT0480223-A;38.00;
133;3;3180.0;AV ABANTO, 9, Es:T Pl:OD Pt:OS;3;N;16/12/2024;3.0;0.0;TORREVIEJA;Vivienda 513325-A;6;0;6;ALICANTE/ALACANT;2006205YH0120N0001KM;N;CV-VUT0513325-A;184.00;
133;3;3180.0;AV ADRADAS, 130, Es:T Pl:OD Pt:OS;2;N;26/04/2023;2.0;0.0;TORREVIEJA;Vivienda 497288-A;4;0;4;ALICANTE/ALACANT;2107514YH0120N0001SM;N;CV-VUT0497288-A;52.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:-1 Pt:90;2;N;14/10/2020;2.0;0.0;TORREVIEJA;Vivienda 483608-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0207KL;N;CV-VUT0483608-A;33.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:00 Pt:109;2;N;15/06/2023;1.0;1.0;TORREVIEJA;Vivienda 499233-A;2;1;3;ALICANTE/ALACANT;5794501YH0059S0110GH;N;CV-VUT0499233-A;71.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:00 Pt:31;2;N;05/10/2017;2.0;0.0;TORREVIEJA;Vivienda 459032-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0032TY;N;CV-VUT0459032-A;68.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:00 Pt:41;2;N;19/06/2024;2.0;0.0;TORREVIEJA;Vivienda 509135-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0042SD;N;CV-VUT0509135-A;71.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:00 Pt:49;2;N;25/07/2023;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5794501YH0059S0050JK;N;CV-VUT0500373-A;72.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:00 Pt:61;2;N;19/12/2022;2.0;0.0;TORREVIEJA;Vivienda 494038-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0062ER;N;CV-VUT0494038-A;70.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:00 Pt:67;3;N;24/05/2023;3.0;0.0;TORREVIEJA;Vivienda 498463-A;6;0;6;ALICANTE/ALACANT;5794501YH0059S0068OP;N;CV-VUT0498463-A;88.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:00 Pt:71;2;N;24/01/2018;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5794501YH0059S0072PA;N;CV-VUT0462956-A;72.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:00 Pt:97;2;N;21/10/2022;2.0;0.0;TORREVIEJA;Vivienda 492936-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0098UI;N;CV-VUT0492936-A;67.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:01 Pt:04;3;N;25/07/2018;3.0;0.0;TORREVIEJA;Vivienda 470049-A;6;0;6;ALICANTE/ALACANT;5794501YH0059S0005PA;N;CV-VUT0470049-A;77.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:01 Pt:38;2;N;17/11/2020;2.0;0.0;TORREVIEJA;Vivienda 484202-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0039SD;N;CV-VUT0484202-A;73.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:01 Pt:44;3;N;29/01/2024;3.0;0.0;TORREVIEJA;Vivienda 504842-A;6;0;6;ALICANTE/ALACANT;5794501YH0059S0045GH;N;CV-VUT0504842-A;92.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:01 Pt:50;2;N;17/06/2024;2.0;0.0;TORREVIEJA;Vivienda 509308-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0051KL;N;CV-VUT0509308-A;77.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:01 Pt:64;2;N;19/11/2024;2.0;0.0;TORREVIEJA;Vivienda 512879-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0065YU;N;CV-VUT0512879-A;75.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:01 Pt:72;2;N;29/05/2023;2.0;0.0;TORREVIEJA;Vivienda 498582-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0073AS;N;CV-VUT0498582-A;77.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:01 Pt:82;2;N;20/12/2022;2.0;0.0;TORREVIEJA;Vivienda 494071-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0083KL;N;CV-VUT0494071-A;72.00;
133;3;3180.0;AV AGUA DEL, 1P, Es:1 Pl:01 Pt:92;2;N;16/03/2020;2.0;0.0;TORREVIEJA;Vivienda 481679-A;4;0;4;ALICANTE/ALACANT;5794501YH0059S0093WE;N;CV-VUT0481679-A;71.00;
133;3;3180.0;AV ALEMANIA-MATA, 104, Es:1 Pl:00 Pt:B;2;N;13/03/2024;2.0;0.0;TORREVIEJA;Vivienda 506237-A;4;0;4;ALICANTE/ALACANT;6012401YH0161S0002SL;N;CV-VUT0506237-A;56.00;
133;3;3180.0;AV ALEMANIA-MATA, 21, Es:1 Pl:01 Pt:C;2;N;21/10/2022;2.0;0.0;TORREVIEJA;Vivienda 492918-A;4;0;4;ALICANTE/ALACANT;5907704YH0150N0007UK;N;CV-VUT0492918-A;60.00;
133;3;3180.0;AV ALEMANIA-MATA, 24, Es:1 Pl:00 Pt:02;2;N;10/02/2020;2.0;0.0;TORREVIEJA;Vivienda 481064-A;4;0;4;ALICANTE/ALACANT;6008807YH0160N0002IJ;N;CV-VUT0481064-A;149.00;
133;3;3180.0;AV ALEMANIA-MATA, 29, Es:1 Pl:01 Pt:A;2;N;03/03/2023;2.0;0.0;TORREVIEJA;Vivienda 495623-A;4;0;4;ALICANTE/ALACANT;5907703YH0150N0005LH;N;CV-VUT0495623-A;60.00;
133;3;3180.0;AV ALEMANIA-MATA, 40, Es:3 Pl:01 Pt:A;3;N;20/02/2025;2.0;1.0;TORREVIEJA;APARTAMENTO AVD ALEMANIA, 40 LA MATA-TORREVIEJA;4;1;5;ALICANTE/ALACANT;6009903YH0160N0029WG;N;CV-VUT0514517-A;119.00;
133;3;3180.0;AV ALEMANIA-MATA, 40, Es:5 Pl:01 Pt:A;3;N;20/06/2023;3.0;0.0;TORREVIEJA;Vivienda 499421-A;6;0;6;ALICANTE/ALACANT;6009903YH0160N0053JU;N;CV-VUT0499421-A;119.00;
133;3;3180.0;AV ALEMANIA-MATA, 60, Es:1 Pl:00 Pt:19;2;N;30/09/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;6010904YH0161S0019JP;N;CV-VUT0518601-A;72.00;
133;3;3180.0;AV ALEMANIA-MATA, 60, Es:1 Pl:00 Pt:20;2;N;05/02/2024;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;6010904YH0161S0020GI;N;CV-VUT0505116-A;72.00;
133;3;3180.0;AV ALEMANIA-MATA, 72, Es:1 Pl:00 Pt:08;2;N;23/05/2023;2.0;0.0;TORREVIEJA;Vivienda 498405-A;4;0;4;ALICANTE/ALACANT;6010904YH0161S0008OW;N;CV-VUT0498405-A;70.00;
133;3;3180.0;AV ALEMANIA-MATA, 76, Pl:00 Pt:01;2;N;14/05/2020;2.0;0.0;TORREVIEJA;Vivienda 481964-A;4;0;4;ALICANTE/ALACANT;6010909YH0161S0061BF;N;CV-VUT0481964-A;72.00;
133;3;3180.0;AV ALEMANIA-MATA, 76, Pl:00 Pt:02;2;N;07/09/2023;2.0;0.0;TORREVIEJA;Vivienda 501582-A;4;0;4;ALICANTE/ALACANT;6010909YH0161S0062ZG;N;CV-VUT0501582-A;71.00;
133;3;3180.0;AV ALEMANIA-MATA, 76, Pl:00 Pt:02;2;N;27/06/2023;2.0;0.0;TORREVIEJA;Vivienda 499550-A;4;0;4;ALICANTE/ALACANT;6010909YH0161S0062ZG;N;CV-VUT0499550-A;71.00;
133;3;3180.0;AV ALEMANIA-MATA, 76, Pl:00 Pt:04;2;N;24/01/2020;2.0;0.0;TORREVIEJA;Vivienda 480834-A;4;0;4;ALICANTE/ALACANT;6010909YH0161S0064MJ;N;CV-VUT0480834-A;71.00;
133;3;3180.0;AV ALEMANIA-MATA, 80, Pl:01 Pt:D;3;N;27/03/2024;3.0;0.0;TORREVIEJA;Vivienda 506953-A;6;0;6;ALICANTE/ALACANT;6011404YH0161S0008JW;N;CV-VUT0506953-A;60.00;
133;3;3180.0;AV ALFREDO NOBEL, 139, Es:1 Pl:00 Pt:04;4;N;31/03/2023;4.0;0.0;TORREVIEJA;Vivienda 496723-A;8;0;8;ALICANTE/ALACANT;5978107YH0057N0004RF;N;CV-VUT0496723-A;169.00;
133;3;3180.0;AV ALFREDO NOBEL, 193, Es:14 Pl:00 Pt:09;3;N;19/12/2018;3.0;0.0;TORREVIEJA;Vivienda 472715-A;6;0;6;ALICANTE/ALACANT;5882802YH0058S0118FU;N;CV-VUT0472715-A;75.00;
133;3;3180.0;AV ALFREDO NOBEL, 193, Es:2 Pl:00 Pt:2B;3;N;22/10/2024;3.0;0.0;TORREVIEJA;Vivienda 512295-A;6;0;6;ALICANTE/ALACANT;5882802YH0058S0011RB;N;CV-VUT0512295-A;55.00;
133;3;3180.0;AV ALFREDO NOBEL, 193, Es:2 Pl:01 Pt:2A;2;N;11/09/2023;2.0;0.0;TORREVIEJA;Vivienda 501493-A;4;0;4;ALICANTE/ALACANT;5882802YH0058S0012TZ;N;CV-VUT0501493-A;55.00;
133;3;3180.0;AV ALFREDO NOBEL, 193, Es:5 Pl:01 Pt:2A;2;N;10/10/2022;2.0;0.0;TORREVIEJA;Vivienda 492705-A;4;0;4;ALICANTE/ALACANT;5882802YH0058S0036MH;N;CV-VUT0492705-A;55.00;
133;3;3180.0;AV ALFREDO NOBEL, 199, Es:1 Pl:00 Pt:06;2;N;11/04/2024;2.0;0.0;TORREVIEJA;Vivienda 507288-A;4;0;4;ALICANTE/ALACANT;5982902YH0058S0004LH;N;CV-VUT0507288-A;56.00;
133;3;3180.0;AV ALFREDO NOBEL, 199, Es:1 Pl:01 Pt:05;1;N;03/05/2022;1.0;0.0;TORREVIEJA;Vivienda 489786-A;2;0;2;ALICANTE/ALACANT;5982902YH0058S0008MB;N;CV-VUT0489786-A;50.00;
133;3;3180.0;AV ALFREDO NOBEL, 2B, Es:1 Pl:02 Pt:04;3;N;14/09/2023;3.0;0.0;TORREVIEJA;Vivienda 501821-A;6;0;6;ALICANTE/ALACANT;000600200YH00F0019KI;N;CV-VUT0501821-A;79.00;
133;3;3180.0;AV ALFREDO NOBEL, 2B, Es:1 Pl:05 Pt:07;3;N;20/05/2025;3.0;0.0;TORREVIEJA;LUZMAR;6;0;6;ALICANTE/ALACANT;000600200YH00F0058XS;N;CV-VUT0516598-A;86.00;
133;3;3180.0;AV ALFREDO NOBEL, 2B, Es:1 Pl:06 Pt:02;3;N;27/12/2023;3.0;0.0;TORREVIEJA;Vivienda 504085-A;6;0;6;ALICANTE/ALACANT;000600200YH00F0065EH;N;CV-VUT0504085-A;86.00;
133;3;3180.0;AV ALFREDO NOBEL, 2B, Es:1 Pl:06 Pt:06;3;N;14/03/2025;1.0;2.0;TORREVIEJA;Apartamento luz mar;2;2;4;ALICANTE/ALACANT;000600200YH00F0069UB;N;CV-VUT0514973-A;86.00;
133;3;3180.0;AV ALFREDO NOBEL, 37, Es:1 Pl:00 Pt:49;3;N;08/12/2024;3.0;0.0;TORREVIEJA;Vivienda 513176-A;6;0;6;ALICANTE/ALACANT;5872801YH0057S0009UR;N;CV-VUT0513176-A;100.00;
133;3;3180.0;AV ALFREDO NOBEL, 7, Es:H Pl:00 Pt:KI;2;N;29/05/2023;2.0;0.0;TORREVIEJA;Vivienda 498586-A;4;0;4;ALICANTE/ALACANT;5769501YH0056N0259ZB;N;CV-VUT0498586-A;89.00;
133;3;3180.0;AV ALFREDO NOBEL, 7B, Es:9 Pl:00 Pt:B;2;N;22/01/2024;2.0;0.0;TORREVIEJA;Vivienda 505042-A;4;0;4;ALICANTE/ALACANT;5870203YH0057S0062EH;N;CV-VUT0505042-A;70.00;
133;3;3180.0;AV ALFREDO NOBEL, 7C, Es:10 Pl:01 Pt:H;2;N;09/06/2023;2.0;0.0;TORREVIEJA;Vivienda 499067-A;4;0;4;ALICANTE/ALACANT;5870203YH0057S0080GT;N;CV-VUT0499067-A;70.00;
133;3;3180.0;AV ALFREDO NOBEL, 7E, Es:12 Pl:00 Pt:D;3;N;26/02/2026;1.0;2.0;TORREVIEJA;;2;2;4;ALICANTE/ALACANT;5870203YH0057S0098UB;N;CV-VUT0520356-A;100.00;
133;3;3180.0;AV ALMAZAN, 12, Es:T Pl:OD Pt:OS;2;N;10/09/2024;2.0;0.0;TORREVIEJA;Vivienda 511328-A;4;0;4;ALICANTE/ALACANT;2104819YH0120S0001II;N;CV-VUT0511328-A;198.00;
133;3;3180.0;AV ALONDRAS LAS, 102, Es:T Pl:OD Pt:OS;2;N;28/02/2025;1.0;1.0;TORREVIEJA;;2;1;3;ALICANTE/ALACANT;5172710YH0057S0001DL;N;CV-VUT0514562-A;49.00;
133;3;3180.0;AV ALONDRAS LAS, 35, Es:T Pl:OD Pt:OS;3;N;24/10/2017;3.0;0.0;TORREVIEJA;Vivienda 459413-A;6;0;6;ALICANTE/ALACANT;4873718YH0047S0001ZG;N;CV-VUT0459413-A;106.00;
133;3;3180.0;AV ALONDRAS LAS, 6, Es:T Pl:OD Pt:OS;2;N;18/06/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;4772402YH0047S0001PG;N;CV-VUT0517266-A;80.00;
133;3;3180.0;AV ANGEL GARCIA ROGEL-BAL, 7, Es:T Pl:OD Pt:OS;4;N;09/08/2024;4.0;0.0;TORREVIEJA;Vivienda 511079-A;8;0;8;ALICANTE/ALACANT;9343616XH9094S0001XP;N;CV-VUT0511079-A;294.00;
133;3;3180.0;AV BARACALDO, 10A;2;N;04/12/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;2309140YH0121S0001TW;N;CV-VUT0519410-A;175.00;
133;3;3180.0;AV BELGICA, 11, Es:1 Pl:02 Pt:2C;3;N;23/01/2024;3.0;0.0;TORREVIEJA;Vivienda 504908-A;6;0;6;ALICANTE/ALACANT;5607907YH0150N0010BK;N;CV-VUT0504908-A;70.00;
133;3;3180.0;AV BELGICA, 23, Es:2 Pl:01 Pt:05;1;N;03/04/2023;1.0;0.0;TORREVIEJA;Vivienda 497858-A;2;0;2;ALICANTE/ALACANT;5605908YH0150N0237MX;N;CV-VUT0497858-A;53.00;
133;3;3180.0;AV BELGICA, 23, Es:2 Pl:02 Pt:06;1;N;22/05/2018;1.0;0.0;TORREVIEJA;Vivienda 467159-A;2;0;2;ALICANTE/ALACANT;5605908YH0150N0249OI;N;CV-VUT0467159-A;53.00;
133;3;3180.0;AV BELGICA, 23, Es:2 Pl:04 Pt:07;1;N;07/11/2019;1.0;0.0;TORREVIEJA;Vivienda 479534-A;2;0;2;ALICANTE/ALACANT;5605908YH0150N0272MX;N;CV-VUT0479534-A;38.00;
133;3;3180.0;AV BELGICA, 23, Es:B Pl:01 Pt:11;2;N;23/06/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5605908YH0150N0108MX;N;CV-VUT0518310-A;63.00;
133;3;3180.0;AV BELGICA, 23, Es:B Pl:01 Pt:B6;1;N;28/06/2018;1.0;0.0;TORREVIEJA;Vivienda 469027-A;2;0;2;ALICANTE/ALACANT;5605908YH0150N0103KJ;N;CV-VUT0469027-A;52.00;
133;3;3180.0;AV BELGICA, 23, Es:B Pl:02 Pt:10;2;N;24/03/2023;2.0;0.0;TORREVIEJA;Vivienda 497795-A;4;0;4;ALICANTE/ALACANT;5605908YH0150N0122IU;N;CV-VUT0497795-A;63.00;
133;3;3180.0;AV BELGICA, 23, Es:B Pl:04 Pt:A8;2;N;28/06/2019;2.0;0.0;TORREVIEJA;Vivienda 477025-A;4;0;4;ALICANTE/ALACANT;5605908YH0150N0150RE;N;CV-VUT0477025-A;48.00;
133;3;3180.0;AV BELGICA, 3, Bloque:2 Es:2 Pl:00 Pt:05;1;N;23/11/2022;1.0;0.0;TORREVIEJA;Vivienda 493933-A;2;0;2;ALICANTE/ALACANT;5605902YH0150N0026QI;N;CV-VUT0493933-A;55.00;
133;3;3180.0;AV BELGICA, 3, Bloque:3 Es:3 Pl:03 Pt:01;1;N;19/01/2024;1.0;0.0;TORREVIEJA;Vivienda 504619-A;2;0;2;ALICANTE/ALACANT;5605902YH0150N0057MU;N;CV-VUT0504619-A;55.00;
133;3;3180.0;AV BELGICA, 9, Es:4 Pl:01 Pt:02;2;N;14/09/2023;2.0;0.0;TORREVIEJA;Vivienda 501567-A;4;0;4;ALICANTE/ALACANT;5607907YH0150N0163GD;N;CV-VUT0501567-A;70.00;
133;3;3180.0;AV BELGICA, 9, Es:4 Pl:01 Pt:02;2;N;23/05/2023;2.0;0.0;TORREVIEJA;Vivienda 498419-A;4;0;4;ALICANTE/ALACANT;5607907YH0150N0163GD;N;CV-VUT0498419-A;70.00;
133;3;3180.0;AV BELGICA, 9, Es:4 Pl:03 Pt:04;1;N;10/11/2022;1.0;0.0;TORREVIEJA;Vivienda 493316-A;2;0;2;ALICANTE/ALACANT;5607907YH0150N0173XB;N;CV-VUT0493316-A;47.00;
133;3;3180.0;AV BRUSELAS-BAL, 13A, Pl:01 Pt:02;4;N;18/06/2020;4.0;0.0;TORREVIEJA;Vivienda 482333-A;8;0;8;ALICANTE/ALACANT;9438716XH9093N0003PP;N;CV-VUT0482333-A;110.00;
133;3;3180.0;AV CORINTO, 1, Pl:01 Pt:51;1;N;06/05/2022;1.0;0.0;TORREVIEJA;Vivienda 489881-A;2;0;2;ALICANTE/ALACANT;5298605YH0059N0003HQ;N;CV-VUT0489881-A;54.00;
133;3;3180.0;AV CORINTO, 1, Pl:01 Pt:55;1;N;04/08/2016;1.0;0.0;TORREVIEJA;Vivienda 449366-A;2;0;2;ALICANTE/ALACANT;5298605YH0059N0007BT;N;CV-VUT0449366-A;54.00;
133;3;3180.0;AV CORINTO, 106, Es:1 Pl:04 Pt:25;1;N;13/11/2023;1.0;0.0;TORREVIEJA;Vivienda 503037-A;2;0;2;ALICANTE/ALACANT;5093606YH0059S0021TZ;N;CV-VUT0503037-A;63.00;
133;3;3180.0;AV CORINTO, 106, Es:1 Pl:04 Pt:28;1;N;20/03/2023;1.0;0.0;TORREVIEJA;Vivienda 496337-A;2;0;2;ALICANTE/ALACANT;5093606YH0059S0024IQ;N;CV-VUT0496337-A;63.00;
133;3;3180.0;AV CORINTO, 2, Es:1 Pl:02 Pt:D;2;N;26/02/2024;2.0;0.0;TORREVIEJA;Vivienda 506020-A;4;0;4;ALICANTE/ALACANT;4994701YH0049S0042FO;N;CV-VUT0506020-A;63.00;
133;3;3180.0;AV CORINTO, 2, Es:3 Pl:01 Pt:B;2;N;21/02/2023;2.0;0.0;TORREVIEJA;Vivienda 495392-A;4;0;4;ALICANTE/ALACANT;4994701YH0049S0060EZ;N;CV-VUT0495392-A;61.00;
133;3;3180.0;AV CORINTO, 2, Es:8 Pl:00 Pt:D;2;N;02/04/2024;2.0;0.0;TORREVIEJA;Vivienda 506749-A;4;0;4;ALICANTE/ALACANT;4994701YH0049S0118WB;N;CV-VUT0506749-A;52.00;
133;3;3180.0;AV CORINTO, 2, Es:8 Pl:01 Pt:B;2;N;03/05/2022;2.0;0.0;TORREVIEJA;Vivienda 489761-A;4;0;4;ALICANTE/ALACANT;4994701YH0049S0120QL;N;CV-VUT0489761-A;63.00;
133;3;3180.0;AV CORINTO, 2, Es:9 Pl:02 Pt:A;2;N;19/11/2024;2.0;0.0;TORREVIEJA;Vivienda 512840-A;4;0;4;ALICANTE/ALACANT;4994701YH0049S0135DI;N;CV-VUT0512840-A;72.00;
133;3;3180.0;AV CORINTO, 2, Es:9 Pl:02 Pt:B;2;N;21/03/2025;1.0;1.0;TORREVIEJA;;2;1;3;ALICANTE/ALACANT;4994701YH0049S0136FO;N;CV-VUT0515184-A;63.00;
133;3;3180.0;AV CORINTO, 2, Es:9 Pl:02 Pt:D;2;N;07/04/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;4994701YH0049S0138HA;N;CV-VUT0515757-A;63.00;
133;3;3180.0;AV CORINTO, 2, Es:A Pl:01 Pt:A;3;N;13/12/2023;3.0;0.0;TORREVIEJA;Vivienda 503838-A;6;0;6;ALICANTE/ALACANT;4994701YH0049S0143KD;N;CV-VUT0503838-A;72.00;
133;3;3180.0;AV CORINTO, 2, Es:A Pl:01 Pt:B;2;N;11/04/2023;2.0;0.0;TORREVIEJA;Vivienda 496923-A;4;0;4;ALICANTE/ALACANT;4994701YH0049S0144LF;N;CV-VUT0496923-A;63.00;
133;3;3180.0;AV CORINTO, 2, Es:A Pl:01 Pt:D;2;N;15/12/2022;2.0;0.0;TORREVIEJA;Vivienda 493983-A;4;0;4;ALICANTE/ALACANT;4994701YH0049S0146ZH;N;CV-VUT0493983-A;63.00;
133;3;3180.0;AV CORINTO, 2, Es:B Pl:01 Pt:A;2;N;28/06/2024;2.0;0.0;TORREVIEJA;Vivienda 509165-A;4;0;4;ALICANTE/ALACANT;4994701YH0049S0155RX;N;CV-VUT0509165-A;86.00;
133;3;3180.0;AV CORINTO, 2, Es:C Pl:01 Pt:C;1;N;21/02/2020;1.0;0.0;TORREVIEJA;Vivienda 481310-A;2;0;2;ALICANTE/ALACANT;4994701YH0049S0169GP;N;CV-VUT0481310-A;51.00;
133;3;3180.0;AV CORINTO, 2, Es:C Pl:01 Pt:D;1;N;14/05/2020;1.0;0.0;TORREVIEJA;Vivienda 481966-A;2;0;2;ALICANTE/ALACANT;4994701YH0049S0170DI;N;CV-VUT0481966-A;66.00;
133;3;3180.0;AV CORINTO, 2A, Es:M Pl:00 Pt:B;2;N;16/11/2023;2.0;0.0;TORREVIEJA;Vivienda 503145-A;4;0;4;ALICANTE/ALACANT;5196302YH0059N0098BM;N;CV-VUT0503145-A;50.00;
133;3;3180.0;AV CORINTO, 2A, Es:M Pl:00 Pt:D;3;N;21/11/2022;3.0;0.0;TORREVIEJA;Vivienda 493492-A;6;0;6;ALICANTE/ALACANT;5196302YH0059N0100ZQ;N;CV-VUT0493492-A;53.00;
133;3;3180.0;AV CORINTO, 2A, Es:N Pl:01 Pt:D;2;N;26/03/2025;2.0;0.0;TORREVIEJA;;4;0;4;ALICANTE/ALACANT;5196302YH0059N0118DH;N;CV-VUT0515356-A;68.00;
133;3;3180.0;AV CORINTO, 2C, Es:26 Pl:02 Pt:D;3;N;13/10/2023;1.0;2.0;TORREVIEJA;Vivienda 502493-A;2;2;4;ALICANTE/ALACANT;5196301YH0059N0012KU;N;CV-VUT0502493-A;54.00;
133;3;3180.0;AV CORINTO, 2C, Es:28 Pl:02 Pt:04;2;N;12/09/2023;1.0;1.0;TORREVIEJA;Vivienda 501507-A;2;1;3;ALICANTE/ALACANT;5196301YH0059N0078BO;N;CV-VUT0501507-A;58.00;
